,time,volt
0,0.0,2.5042307090359666
1,0.01,2.504365287683092
2,0.02,2.5025702653096022
3,0.03,2.5011271284706105
4,0.04,2.492450513827107
5,0.05,2.487495936162427
6,0.06,2.496644500855507
7,0.07,2.495226457530852
8,0.08,2.4888523484497416
9,0.09,2.4857269185259567
10,0.1,2.483765149186001
11,0.11,2.4894931554901394
12,0.12,2.482881899747487
13,0.13,2.4774015766702604
14,0.14,2.488890553141905
15,0.15,2.49137406556824
16,0.16,2.4910598659924252
17,0.17,2.493861545050232
18,0.18,2.492503220523152
19,0.19,2.490965097723184
20,0.2,2.49155386076878
21,0.21,2.4932479077671563
22,0.22,2.4926562527897245
23,0.23,2.492343862224683
24,0.24,2.492559574021203
25,0.25,2.492574381585091
26,0.26,2.4921631708733893
27,0.27,2.4920801526670235
28,0.28,2.492533723104122
29,0.29,2.492357903735006
30,0.3,2.4926628168890916
31,0.31,2.490286342745217
32,0.32,2.4900187588878935
33,0.33,2.491869566983148
34,0.34,2.4911829111651147
35,0.35000000000000003,2.491282535730366
36,0.36,2.4915699888637555
37,0.37,2.4916384146678427
38,0.38,2.492735277912644
39,0.39,2.4967759715810898
40,0.4,2.499549496137524
41,0.41000000000000003,2.499930322954632
42,0.42,2.499279345631415
43,0.43,2.4982980823495913
44,0.44,2.50227404854029
45,0.45,2.5034514384882116
46,0.46,2.5018157941253443
47,0.47000000000000003,2.4997445423666145
48,0.48,2.494007094952686
49,0.49,2.494700295290743
50,0.5,2.497260659011542
51,0.51,2.4974070086924662
52,0.52,2.49856741737952
53,0.53,2.498495117364252
54,0.54,2.498157330676783
55,0.55,2.496983689935447
56,0.56,2.49760784228551
57,0.5700000000000001,2.4909390394741817
58,0.58,2.4796997233863887
59,0.59,2.480120143315225
60,0.6,2.485673624033327
61,0.61,2.4902662027887783
62,0.62,2.4929845733344913
63,0.63,2.4949580900835966
64,0.64,2.490234327954963
65,0.65,2.4861259528647737
66,0.66,2.4865743428776224
67,0.67,2.481389594467551
68,0.68,2.48342448959594
69,0.6900000000000001,2.4844808936731
70,0.7000000000000001,2.4849948656476912
71,0.71,2.4908953342813995
72,0.72,2.4931872156955013
73,0.73,2.497472410864289
74,0.74,2.4974890004954657
75,0.75,2.49630993797704
76,0.76,2.4983997430957223
77,0.77,2.4982232116411724
78,0.78,2.498520461343829
79,0.79,2.4983064886242365
80,0.8,2.498445934123868
81,0.81,2.4996452836359815
82,0.8200000000000001,2.4994480101272027
83,0.8300000000000001,2.499961699373422
84,0.84,2.49967567390092
85,0.85,2.498642659156261
