,time,volt
0,0.0,2.498016014169184
1,0.01,2.500276624052566
2,0.02,2.4931774123160038
3,0.03,2.4912111415871694
4,0.04,2.492574891519566
5,0.05,2.4924461461681493
6,0.06,2.4912632165884627
7,0.07,2.491378676152719
8,0.08,2.4926146415641566
9,0.09,2.49220986020422
10,0.1,2.492970598489589
11,0.11,2.493425823793043
12,0.12,2.4936959339475573
13,0.13,2.4949529127122103
14,0.14,2.4949151083058854
15,0.15,2.4950973505999
16,0.16,2.495433993752689
17,0.17,2.495217964947273
18,0.18,2.4936747503403107
19,0.19,2.491769182360394
20,0.2,2.4909936103674255
21,0.21,2.4910901082382084
22,0.22,2.4933309006450886
23,0.23,2.4894902328535515
24,0.24,2.47888388149288
25,0.25,2.474303195822695
26,0.26,2.4804504248506722
27,0.27,2.4872009850902184
28,0.28,2.4865242505722627
29,0.29,2.487821446476989
30,0.3,2.484358648316333
31,0.31,2.475967114684469
32,0.32,2.476942426555014
33,0.33,2.4797239350919726
34,0.34,2.480351850233606
35,0.35000000000000003,2.4817364694355843
36,0.36,2.482730725554405
37,0.37,2.4812268806905933
38,0.38,2.480510475988568
39,0.39,2.4771537540474258
40,0.4,2.4742500144273576
41,0.41000000000000003,2.4805586791191647
42,0.42,2.4834214479612835
43,0.43,2.4845233503935997
44,0.44,2.4837818849400097
45,0.45,2.4809160297201736
46,0.46,2.487935943848903
47,0.47000000000000003,2.4921919251519262
48,0.48,2.4910430440579043
49,0.49,2.4915446592316557
50,0.5,2.491736720277259
51,0.51,2.4924838563122664
52,0.52,2.4923303099385348
53,0.53,2.4928062818826087
54,0.54,2.493490863313495
55,0.55,2.4935991590421445
56,0.56,2.493697576737752
57,0.5700000000000001,2.493453217155967
58,0.58,2.4928351976737253
59,0.59,2.4921497733436895
60,0.6,2.4925088315505435
61,0.61,2.4929339043838676
62,0.62,2.492699106834735
63,0.63,2.492783152674135
64,0.64,2.4933448608909643
65,0.65,2.493411309389175
66,0.66,2.4931760435091115
67,0.67,2.4931502923116122
68,0.68,2.4936112132552113
69,0.6900000000000001,2.492914527133674
70,0.7000000000000001,2.492988843753518
71,0.71,2.4941558310296563
72,0.72,2.492925436853857
73,0.73,2.493810974531814
74,0.74,2.4946514733450167
75,0.75,2.4925214397180504
76,0.76,2.49157279198224
77,0.77,2.4923386743040994
78,0.78,2.4932312025487158
79,0.79,2.4847069826920105
80,0.8,2.4766356725771606
81,0.81,2.483966124403964
82,0.8200000000000001,2.489857554446712
83,0.8300000000000001,2.4887599102635853
84,0.84,2.488646788477654
85,0.85,2.4890750825927896
86,0.86,2.488959154663324
87,0.87,2.4896701234758134
88,0.88,2.489569293390928
89,0.89,2.4898574436239262
90,0.9,2.4899547689284685
91,0.91,2.476355256486021
92,0.92,2.472389810866739
93,0.93,2.4857804446858625
94,0.9400000000000001,2.4847675381334127
95,0.9500000000000001,2.485807896093752
96,0.96,2.4900639352251863
97,0.97,2.4883264075066065
98,0.98,2.49130642701727
99,0.99,2.488807380218935
100,1.0,2.4994426741034306
101,1.01,2.503878141891541
102,1.02,2.5069674567854565
103,1.03,2.5496734514236747
104,1.04,2.5697528296311076
105,1.05,2.564916348960657
106,1.06,2.569101249635392
107,1.07,2.56770790674763
108,1.08,2.569024102260259
109,1.09,2.568780906837909
110,1.1,2.567565075912537
111,1.11,2.5685726782033957
112,1.12,2.568840645311107
113,1.1300000000000001,2.567625717298928
114,1.1400000000000001,2.563742835379878
115,1.1500000000000001,2.5629181722872243
116,1.16,2.56410571178739
117,1.17,2.5643426531491387
118,1.18,2.5612630068736344
119,1.19,2.5613380377897004
120,1.2,2.5562000576237485
121,1.21,2.5386540909560416
122,1.22,2.5335707799822114
123,1.23,2.5275699953342374
124,1.24,2.506033602335321
125,1.25,2.4967747140057175
126,1.26,2.496035803949851
127,1.27,2.493127621395383
128,1.28,2.493323358631901
129,1.29,2.4933117654216037
130,1.3,2.494037825208659
131,1.31,2.4943035356316936
132,1.32,2.4937182008221117
133,1.33,2.4932551646162833
134,1.34,2.492165036863496
135,1.35,2.4926028018633106
136,1.36,2.49281616229121
137,1.37,2.4928610731776524
138,1.3800000000000001,2.4931545277204
139,1.3900000000000001,2.491126576981026
140,1.4000000000000001,2.4902411414082595
141,1.41,2.49685608942539
142,1.42,2.5052894503677097
143,1.43,2.5099542233880263
144,1.44,2.51345899996693
145,1.45,2.509956109587978
146,1.46,2.5073424591063294
147,1.47,2.509825095017286
148,1.48,2.5116297156108756
149,1.49,2.513263800288044
150,1.5,2.511864134827297
151,1.51,2.520910254090603
152,1.52,2.528335208162481
153,1.53,2.5279256145803273
154,1.54,2.5356881916571496
155,1.55,2.5406309804751066
156,1.56,2.546838764436502
157,1.57,2.552391641458837
158,1.58,2.552594474746375
159,1.59,2.555246386576194
160,1.6,2.555983633175306
161,1.61,2.5564282452281115
162,1.62,2.557188399164507
163,1.6300000000000001,2.5571811023666875
164,1.6400000000000001,2.5579043855551453
165,1.6500000000000001,2.5588644311369024
166,1.6600000000000001,2.5597486817688164
167,1.67,2.559501002679247
168,1.68,2.5567847500310816
169,1.69,2.555742382340442
170,1.7,2.557227603002573
171,1.71,2.5566352377778148
172,1.72,2.5573287525464097
173,1.73,2.5584358906974503
174,1.74,2.559388313911511
175,1.75,2.5574425837196877
176,1.76,2.5584093069362486
177,1.77,2.552294798749662
178,1.78,2.5210052578359923
179,1.79,2.505042630613013
180,1.8,2.5031044367514266
181,1.81,2.4933915386265793
182,1.82,2.4942589577236998
183,1.83,2.4955030397253335
184,1.84,2.4942981626964165
185,1.85,2.4956782058537073
186,1.86,2.4936069130635348
187,1.87,2.494675976013222
188,1.8800000000000001,2.49367709887745
189,1.8900000000000001,2.481426714123537
190,1.9000000000000001,2.4831745555914178
191,1.9100000000000001,2.494250098805991
192,1.92,2.49296703030582
193,1.93,2.4942835249113706
194,1.94,2.4987572282525394
195,1.95,2.5039860053310985
196,1.96,2.5083442243541576
197,1.97,2.50602729389664
198,1.98,2.503046005953328
199,1.99,2.5011160836837405
200,2.0,2.5008279371935083
201,2.0100000000000002,2.5027855914349453
202,2.02,2.506446640980914
203,2.0300000000000002,2.5111727857683728
204,2.04,2.5194355336164307
205,2.05,2.532408542737248
206,2.06,2.540570828598068
207,2.07,2.543102704289909
208,2.08,2.5464281818514602
209,2.09,2.546310271619276
210,2.1,2.5572724373311027
211,2.11,2.57889623144538
212,2.12,2.583209108485224
213,2.13,2.5822862222332046
214,2.14,2.5848308307951866
215,2.15,2.58393968486882
216,2.16,2.584224619996147
217,2.17,2.584215705375554
218,2.18,2.5840355309944405
219,2.19,2.583941611777185
220,2.2,2.5834173980405017
221,2.21,2.5797934924205106
222,2.22,2.56895016626693
223,2.23,2.5604159122603156
