,0
0,2.33
1,2.35
2,2.53
3,2.53
4,2.53
5,2.49
6,2.39
7,2.37
8,2.36
9,2.35
10,2.35
11,2.35
12,2.36
13,2.35
14,2.39
15,2.37
16,2.39
17,2.4
18,2.39
19,2.49
20,2.5
21,2.5
22,2.51
23,2.52
24,2.5
25,2.46
26,2.4
27,2.43
28,2.42
29,2.4
30,2.4
31,2.49
32,2.5
33,2.51
34,2.51
35,2.51
36,2.51
37,2.5
38,2.45
39,2.39
40,2.38
41,2.39
42,2.36
43,2.36
44,2.36
45,2.46
46,2.52
47,2.51
48,2.51
49,2.5
50,2.44
51,2.41
52,2.44
53,2.48
54,2.5
55,2.5
56,2.51
57,2.52
58,2.51
59,2.47
60,2.5
61,2.46
62,2.47
63,2.41
64,2.38
65,2.38
66,2.44
67,2.43
68,2.44
69,2.5
70,2.51
71,2.48
72,2.5
73,2.51
74,2.43
75,2.4
76,2.38
77,2.45
78,2.36
79,2.36
80,2.37
81,2.36
82,2.5
83,2.5
84,2.5
85,2.52
86,2.45
87,2.39
88,2.44
89,2.44
90,2.36
91,2.37
92,2.37
93,2.37
94,2.4
95,2.5
96,2.41
97,2.45
98,2.48
99,2.42
100,2.4
101,2.37
102,2.38
103,2.36
104,2.36
105,2.37
106,2.51
107,2.52
108,2.51
109,2.53
110,2.53
111,2.5
112,2.39
113,2.4
114,2.36
115,2.36
116,2.36
117,2.37
118,2.44
119,2.51
120,2.5
121,2.47
122,2.51
123,2.49
124,2.39
125,2.41
126,2.37
127,2.5
128,2.51
129,2.52
130,2.52
131,2.53
132,2.52
133,2.51
134,2.52
135,2.49
136,2.46
137,2.4
138,2.4
139,2.35
140,2.36
141,2.43
142,2.5
143,2.51
144,2.51
145,2.51
146,2.52
147,2.44
148,2.42
149,2.39
150,2.4
151,2.36
152,2.44
153,2.5
154,2.52
155,2.52
156,2.51
157,2.52
158,2.48
159,2.38
160,2.41
161,2.39
162,2.36
163,2.36
164,2.42
165,2.5
166,2.52
167,2.5
168,2.51
169,2.51
170,2.4
171,2.4
172,2.41
173,2.36
174,2.35
175,2.36
176,2.5
177,2.51
178,2.52
179,2.51
180,2.52
181,2.49
182,2.42
183,2.41
184,2.41
185,2.36
186,2.36
187,2.37
188,2.49
189,2.5
190,2.51
191,2.49
192,2.51
193,2.45
194,2.39
195,2.4
196,2.38
197,2.35
198,2.35
199,2.35
200,2.38
201,2.43
202,2.51
203,2.43
204,2.45
205,2.41
206,2.38
207,2.41
208,2.36
209,2.35
210,2.35
211,2.34
212,2.38
213,2.49
214,2.5
215,2.51
216,2.4
217,2.44
218,2.4
219,2.4
220,2.41
221,2.35
222,2.35
223,2.35
224,2.4
225,2.49
226,2.5
227,2.48
228,2.41
229,2.43
230,2.42
231,2.39
232,2.41
233,2.35
234,2.35
235,2.37
236,2.4
237,2.5
238,2.5
239,2.46
240,2.44
241,2.46
242,2.4
243,2.39
244,2.35
245,2.35
246,2.35
247,2.39
248,2.46
249,2.5
250,2.5
251,2.39
252,2.39
253,2.35
254,2.4
255,2.35
256,2.34
257,2.34
258,2.34
259,2.37
260,2.43
261,2.5
262,2.39
263,2.41
264,2.37
265,2.35
266,2.35
267,2.34
268,2.35
269,2.35
270,2.39
271,2.41
272,2.49
273,2.5
274,2.43
275,2.44
276,2.39
277,2.41
278,2.34
279,2.34
280,2.36
281,2.49
282,2.49
283,2.51
284,2.52
285,2.5
286,2.46
287,2.44
288,2.4
289,2.35
290,2.37
291,2.37
292,2.46
293,2.5
294,2.49
295,2.5
296,2.45
297,2.41
298,2.42
299,2.35
300,2.33
301,2.33
302,2.33
303,2.4
304,2.4
305,2.48
306,2.49
307,2.47
308,2.46
309,2.44
310,2.45
311,2.45
312,2.5
313,2.5
314,2.5
315,2.5
316,2.49
317,2.43
318,2.37
319,2.41
320,2.4
321,2.33
322,2.33
323,2.33
324,2.34
325,2.42
326,2.44
327,2.48
328,2.42
329,2.38
330,2.37
331,2.41
332,2.34
333,2.34
334,2.34
335,2.34
336,2.41
337,2.49
338,2.48
339,2.43
340,2.42
341,2.37
342,2.34
343,2.34
344,2.34
345,2.43
346,2.48
347,2.49
348,2.48
349,2.49
350,2.44
351,2.39
352,2.39
353,2.41
354,2.41
355,2.38
356,2.46
357,2.49
358,2.49
359,2.47
360,2.47
361,2.43
362,2.46
363,2.4
364,2.32
365,2.33
366,2.32
367,2.39
368,2.45
369,2.48
370,2.47
371,2.41
372,2.45
373,2.41
374,2.4
375,2.33
376,2.33
377,2.38
378,2.41
379,2.46
380,2.48
381,2.45
382,2.43
383,2.37
384,2.3
385,2.29
386,2.36
387,2.32
388,2.41
389,2.43
390,2.43
