,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,LABEL
0,0.8476328,1.0600723,1.0600723,-0.21456456,-0.0021250937,0.21031438,0.6351933,0.42275384,1.0600723,-0.42700404,-1.0643225,0.42275384,0.21031438,0.6351933,0.6351933,0.6351933,-0.0021250937,-1.4892013,-1.4892013,0.6351933,5
1,1.0600723,1.0600723,-0.21456456,-0.0021250937,0.21031438,0.6351933,0.42275384,1.0600723,-0.42700404,-1.0643225,0.42275384,0.21031438,0.6351933,0.6351933,0.6351933,-0.0021250937,-1.4892013,-1.4892013,0.6351933,0.8476328,5
2,1.0600723,-0.21456456,-0.0021250937,0.21031438,0.6351933,0.42275384,1.0600723,-0.42700404,-1.0643225,0.42275384,0.21031438,0.6351933,0.6351933,0.6351933,-0.0021250937,-1.4892013,-1.4892013,0.6351933,0.8476328,1.4849563,5
3,-0.21456456,-0.0021250937,0.21031438,0.6351933,0.42275384,1.0600723,-0.42700404,-1.0643225,0.42275384,0.21031438,0.6351933,0.6351933,0.6351933,-0.0021250937,-1.4892013,-1.4892013,0.6351933,0.8476328,1.4849563,1.9098352,5
4,-0.0021250937,0.21031438,0.6351933,0.42275384,1.0600723,-0.42700404,-1.0643225,0.42275384,0.21031438,0.6351933,0.6351933,0.6351933,-0.0021250937,-1.4892013,-1.4892013,0.6351933,0.8476328,1.4849563,1.9098352,1.6973958,5
5,0.21031438,0.6351933,0.42275384,1.0600723,-0.42700404,-1.0643225,0.42275384,0.21031438,0.6351933,0.6351933,0.6351933,-0.0021250937,-1.4892013,-1.4892013,0.6351933,0.8476328,1.4849563,1.9098352,1.6973958,-1.7016408,5
6,0.6351933,0.42275384,1.0600723,-0.42700404,-1.0643225,0.42275384,0.21031438,0.6351933,0.6351933,0.6351933,-0.0021250937,-1.4892013,-1.4892013,0.6351933,0.8476328,1.4849563,1.9098352,1.6973958,-1.7016408,-1.9140803,5
7,0.42275384,1.0600723,-0.42700404,-1.0643225,0.42275384,0.21031438,0.6351933,0.6351933,0.6351933,-0.0021250937,-1.4892013,-1.4892013,0.6351933,0.8476328,1.4849563,1.9098352,1.6973958,-1.7016408,-1.9140803,0.42275384,5
8,1.0600723,-0.42700404,-1.0643225,0.42275384,0.21031438,0.6351933,0.6351933,0.6351933,-0.0021250937,-1.4892013,-1.4892013,0.6351933,0.8476328,1.4849563,1.9098352,1.6973958,-1.7016408,-1.9140803,0.42275384,0.42275384,5
9,-0.42700404,-1.0643225,0.42275384,0.21031438,0.6351933,0.6351933,0.6351933,-0.0021250937,-1.4892013,-1.4892013,0.6351933,0.8476328,1.4849563,1.9098352,1.6973958,-1.7016408,-1.9140803,0.42275384,0.42275384,1.2725168,5
