,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,LABEL
0,0.77621907,1.31695,-0.5756081,0.77621907,-1.116339,-0.3052426,0.50585365,-0.5756081,0.77621907,-0.034877177,-0.5756081,0.23548825,-0.5756081,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,9
1,1.31695,-0.5756081,0.77621907,-1.116339,-0.3052426,0.50585365,-0.5756081,0.77621907,-0.034877177,-0.5756081,0.23548825,-0.5756081,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,9
2,-0.5756081,0.77621907,-1.116339,-0.3052426,0.50585365,-0.5756081,0.77621907,-0.034877177,-0.5756081,0.23548825,-0.5756081,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,9
3,0.77621907,-1.116339,-0.3052426,0.50585365,-0.5756081,0.77621907,-0.034877177,-0.5756081,0.23548825,-0.5756081,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,9
4,-1.116339,-0.3052426,0.50585365,-0.5756081,0.77621907,-0.034877177,-0.5756081,0.23548825,-0.5756081,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,9
5,-0.3052426,0.50585365,-0.5756081,0.77621907,-0.034877177,-0.5756081,0.23548825,-0.5756081,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,9
6,0.50585365,-0.5756081,0.77621907,-0.034877177,-0.5756081,0.23548825,-0.5756081,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,9
7,-0.5756081,0.77621907,-0.034877177,-0.5756081,0.23548825,-0.5756081,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,9
8,0.77621907,-0.034877177,-0.5756081,0.23548825,-0.5756081,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,9
9,-0.034877177,-0.5756081,0.23548825,-0.5756081,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,9
10,-0.5756081,0.23548825,-0.5756081,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,9
11,0.23548825,-0.5756081,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,9
12,-0.5756081,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,9
13,-1.116339,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,9
14,1.0465845,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,9
15,-0.034877177,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,9
16,0.23548825,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,9
17,0.77621907,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,9
18,-1.116339,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,9
19,-0.5756081,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,9
20,0.50585365,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,9
21,-0.5756081,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,9
22,-0.3052426,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,9
23,0.77621907,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,9
24,-0.5756081,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,9
25,-0.5756081,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,9
26,-0.3052426,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,9
27,-0.8459735,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,9
28,-0.3052426,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,9
29,1.0465845,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,9
30,-0.5756081,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,9
31,-0.3052426,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,9
32,0.23548825,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,9
33,-0.5756081,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,9
34,-0.034877177,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,9
35,0.50585365,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,9
36,-0.3052426,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,9
37,0.23548825,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,9
38,3.4798737,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,9
39,0.23548825,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,9
40,0.23548825,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,-0.034877177,9
41,0.23548825,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,-0.034877177,-0.034877177,9
42,-0.3052426,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,-0.034877177,-0.034877177,-0.3052426,9
43,1.31695,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,-0.034877177,-0.034877177,-0.3052426,-0.3052426,9
44,0.77621907,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,-0.034877177,-0.034877177,-0.3052426,-0.3052426,2.6687772,9
45,-0.3052426,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,-0.034877177,-0.034877177,-0.3052426,-0.3052426,2.6687772,0.77621907,9
46,0.77621907,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,-0.034877177,-0.034877177,-0.3052426,-0.3052426,2.6687772,0.77621907,-0.3052426,9
47,-0.3052426,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,-0.034877177,-0.034877177,-0.3052426,-0.3052426,2.6687772,0.77621907,-0.3052426,-0.034877177,9
48,1.8576808,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,-0.034877177,-0.034877177,-0.3052426,-0.3052426,2.6687772,0.77621907,-0.3052426,-0.034877177,0.23548825,9
49,-0.034877177,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,-0.034877177,-0.034877177,-0.3052426,-0.3052426,2.6687772,0.77621907,-0.3052426,-0.034877177,0.23548825,-0.3052426,9
50,0.23548825,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,-0.034877177,-0.034877177,-0.3052426,-0.3052426,2.6687772,0.77621907,-0.3052426,-0.034877177,0.23548825,-0.3052426,-0.3052426,9
51,-0.3052426,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,-0.034877177,-0.034877177,-0.3052426,-0.3052426,2.6687772,0.77621907,-0.3052426,-0.034877177,0.23548825,-0.3052426,-0.3052426,-0.3052426,9
52,-0.034877177,1.8576808,-0.034877177,-0.3052426,0.77621907,-0.034877177,1.0465845,-0.034877177,-0.034877177,-0.3052426,-0.3052426,2.6687772,0.77621907,-0.3052426,-0.034877177,0.23548825,-0.3052426,-0.3052426,-0.3052426,-0.034877177,9
