,0
0,2.69
1,2.66
2,2.69
3,2.69
4,2.71
5,2.71
6,2.7
7,2.67
8,2.62
9,2.68
10,2.71
11,2.72
12,2.72
13,2.72
14,2.71
15,2.65
16,2.68
17,2.72
18,2.73
19,2.72
20,2.73
21,2.73
22,2.68
23,2.71
24,2.73
25,2.73
26,2.73
27,2.73
28,2.73
29,2.72
30,2.72
31,2.7
32,2.72
33,2.72
34,2.72
35,2.73
36,2.7
37,2.62
38,2.71
39,2.73
40,2.71
41,2.73
42,2.73
43,2.7
44,2.73
45,2.74
46,2.74
47,2.75
48,2.74
49,2.73
50,2.74
51,2.74
52,2.73
53,2.72
54,2.74
55,2.73
56,2.74
57,2.74
58,2.74
59,2.74
60,2.74
61,2.71
62,2.71
63,2.73
64,2.74
65,2.73
66,2.73
67,2.72
68,2.73
69,2.73
70,2.73
71,2.73
72,2.74
73,2.73
74,2.72
75,2.71
76,2.73
77,2.74
78,2.74
79,2.75
80,2.73
81,2.73
82,2.71
83,2.72
84,2.74
85,2.74
86,2.73
87,2.69
88,2.71
89,2.71
90,2.73
91,2.74
92,2.74
93,2.73
94,2.71
95,2.73
96,2.73
97,2.74
98,2.74
99,2.72
100,2.73
101,2.74
102,2.74
103,2.73
104,2.73
105,2.71
106,2.73
107,2.74
108,2.73
109,2.74
110,2.72
111,2.73
112,2.73
113,2.72
114,2.74
115,2.73
116,2.73
117,2.72
118,2.72
119,2.72
120,2.74
121,2.73
122,2.74
123,2.73
124,2.71
125,2.69
126,2.74
127,2.73
128,2.74
129,2.71
130,2.71
131,2.73
132,2.73
133,2.74
134,2.73
135,2.72
136,2.73
137,2.74
138,2.74
139,2.74
140,2.74
141,2.71
142,2.72
143,2.74
144,2.74
145,2.74
146,2.73
147,2.73
148,2.71
149,2.73
150,2.72
151,2.73
152,2.74
153,2.72
154,2.73
155,2.74
156,2.73
157,2.74
158,2.72
159,2.68
160,2.7
161,2.74
162,2.73
163,2.73
164,2.72
165,2.71
166,2.7
167,2.74
168,2.73
169,2.73
170,2.72
171,2.71
172,2.73
173,2.74
174,2.73
175,2.73
