,0
0,2.72
1,2.73
2,2.72
3,2.7
4,2.69
5,2.69
6,2.71
7,2.71
8,2.72
9,2.72
10,2.7
11,2.69
12,2.7
13,2.7
14,2.71
15,2.72
16,2.71
17,2.69
18,2.69
19,2.69
20,2.7
21,2.71
22,2.72
23,2.71
24,2.69
25,2.69
26,2.7
27,2.71
28,2.71
29,2.72
30,2.7
31,2.69
32,2.69
33,2.7
34,2.71
35,2.72
36,2.71
37,2.7
38,2.69
39,2.69
40,2.7
41,2.71
42,2.71
43,2.69
44,2.68
45,2.68
46,2.69
47,2.7
48,2.71
49,2.71
50,2.72
51,2.7
52,2.7
53,2.69
54,2.7
55,2.7
56,2.71
57,2.71
58,2.69
59,2.68
60,2.68
61,2.7
62,2.71
63,2.71
64,2.72
65,2.71
66,2.69
67,2.68
68,2.69
69,2.7
70,2.71
71,2.71
72,2.7
73,2.68
74,2.68
75,2.69
76,2.7
77,2.7
78,2.7
79,2.68
80,2.67
81,2.68
82,2.69
83,2.7
84,2.71
85,2.69
86,2.69
87,2.68
88,2.69
89,2.7
90,2.71
91,2.69
92,2.69
93,2.69
94,2.69
95,2.69
96,2.7
97,2.7
98,2.7
99,2.68
100,2.69
101,2.69
102,2.69
103,2.7
104,2.7
105,2.7
106,2.69
107,2.69
108,2.69
109,2.7
110,2.71
111,2.69
112,2.69
113,2.69
114,2.69
115,2.7
116,2.7
117,2.7
118,2.69
119,2.69
120,2.69
121,2.69
122,2.69
123,2.7
124,2.7
125,2.69
126,2.69
127,2.7
128,2.69
129,2.7
130,2.71
131,2.7
132,2.7
133,2.7
134,2.7
135,2.7
136,2.71
137,2.71
138,2.71
139,2.71
140,2.7
141,2.71
142,2.71
143,2.72
144,2.72
145,2.71
146,2.69
147,2.69
148,2.69
149,2.7
150,2.71
151,2.71
152,2.7
153,2.7
154,2.71
155,2.7
156,2.71
157,2.71
158,2.71
159,2.71
160,2.71
161,2.71
162,2.71
163,2.71
164,2.72
165,2.72
166,2.71
167,2.71
168,2.71
169,2.71
170,2.71
171,2.72
172,2.72
173,2.71
174,2.71
175,2.7
176,2.7
177,2.71
178,2.71
179,2.69
180,2.68
181,2.68
182,2.68
183,2.68
184,2.68
185,2.67
186,2.68
187,2.68
188,2.69
189,2.69
190,2.69
191,2.7
192,2.71
193,2.71
194,2.71
195,2.71
196,2.71
197,2.7
198,2.7
199,2.71
200,2.7
201,2.67
202,2.67
203,2.68
204,2.68
205,2.68
206,2.68
207,2.7
208,2.71
209,2.71
210,2.7
211,2.7
212,2.7
213,2.7
214,2.69
215,2.68
216,2.68
217,2.68
218,2.68
219,2.68
220,2.68
221,2.7
222,2.7
223,2.71
224,2.71
225,2.71
226,2.7
227,2.7
228,2.7
229,2.7
230,2.71
231,2.71
232,2.71
233,2.71
234,2.7
235,2.69
236,2.69
237,2.7
238,2.71
239,2.7
240,2.7
241,2.7
242,2.69
243,2.68
244,2.69
245,2.7
246,2.71
247,2.7
248,2.7
249,2.69
250,2.69
251,2.69
252,2.7
253,2.71
254,2.71
255,2.71
256,2.71
257,2.7
258,2.7
259,2.71
260,2.71
261,2.71
262,2.7
263,2.71
264,2.7
265,2.7
266,2.7
267,2.71
268,2.71
269,2.71
270,2.71
271,2.71
272,2.7
273,2.7
274,2.71
275,2.71
276,2.71
277,2.71
278,2.71
279,2.71
280,2.71
281,2.71
282,2.71
283,2.72
284,2.71
285,2.71
286,2.71
287,2.61
288,2.58
289,2.59
290,2.56
291,2.55
292,2.55
293,2.54
294,2.53
295,2.52
296,2.51
297,2.52
298,2.52
299,2.52
300,2.52
301,2.52
302,2.52
303,2.52
304,2.52
305,2.52
306,2.52
307,2.52
308,2.52
309,2.53
310,2.52
311,2.52
312,2.55
313,2.57
314,2.56
315,2.56
316,2.52
317,2.53
318,2.51
319,2.51
320,2.5
321,2.53
322,2.54
323,2.5
324,2.5
325,2.52
326,2.52
327,2.51
328,2.51
329,2.5
330,2.5
331,2.5
332,2.49
333,2.49
334,2.49
335,2.49
336,2.5
337,2.5
338,2.5
339,2.49
340,2.49
341,2.5
342,2.49
343,2.49
344,2.49
345,2.49
346,2.52
347,2.57
348,2.62
349,2.63
350,2.63
351,2.59
352,2.59
353,2.61
354,2.7
355,2.72
356,2.72
357,2.7
358,2.68
359,2.7
360,2.71
361,2.72
362,2.72
363,2.71
364,2.69
365,2.66
366,2.68
367,2.7
368,2.72
369,2.72
370,2.71
371,2.71
372,2.69
373,2.67
374,2.68
375,2.71
376,2.71
377,2.71
378,2.7
379,2.66
380,2.67
381,2.69
382,2.71
383,2.71
384,2.7
385,2.67
386,2.64
387,2.65
388,2.69
389,2.71
390,2.71
391,2.7
392,2.68
393,2.67
394,2.67
395,2.71
396,2.7
397,2.7
398,2.69
399,2.68
400,2.68
401,2.7
402,2.71
403,2.7
404,2.69
405,2.69
406,2.69
407,2.69
408,2.7
409,2.71
410,2.7
411,2.7
412,2.68
413,2.68
414,2.69
415,2.7
416,2.71
417,2.71
418,2.7
419,2.69
420,2.69
421,2.7
422,2.71
423,2.71
424,2.71
425,2.7
426,2.69
