,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,LABEL
29,-1.2520436,-0.7862553,-1.4849378,-1.9507262,-1.4849378,-0.7862553,-1.9507262,-2.1836202,-2.4165144,-2.4165144,-1.717832,-0.7862553,-0.5533556,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,3
30,-0.7862553,-1.4849378,-1.9507262,-1.4849378,-0.7862553,-1.9507262,-2.1836202,-2.4165144,-2.4165144,-1.717832,-0.7862553,-0.5533556,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,3
31,-1.4849378,-1.9507262,-1.4849378,-0.7862553,-1.9507262,-2.1836202,-2.4165144,-2.4165144,-1.717832,-0.7862553,-0.5533556,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,3
32,-1.9507262,-1.4849378,-0.7862553,-1.9507262,-2.1836202,-2.4165144,-2.4165144,-1.717832,-0.7862553,-0.5533556,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,3
33,-1.4849378,-0.7862553,-1.9507262,-2.1836202,-2.4165144,-2.4165144,-1.717832,-0.7862553,-0.5533556,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,3
34,-0.7862553,-1.9507262,-2.1836202,-2.4165144,-2.4165144,-1.717832,-0.7862553,-0.5533556,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,3
35,-1.9507262,-2.1836202,-2.4165144,-2.4165144,-1.717832,-0.7862553,-0.5533556,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,3
36,-2.1836202,-2.4165144,-2.4165144,-1.717832,-0.7862553,-0.5533556,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,3
37,-2.4165144,-2.4165144,-1.717832,-0.7862553,-0.5533556,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,3
38,-2.4165144,-1.717832,-0.7862553,-0.5533556,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,3
39,-1.717832,-0.7862553,-0.5533556,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,3
40,-0.7862553,-0.5533556,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,3
41,-0.5533556,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,3
42,-0.32046142,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,3
43,-0.08756727,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,3
44,-0.08756727,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,3
45,-0.32046142,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,3
46,-0.5533556,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,3
47,-0.32046142,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,3
48,-0.32046142,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,3
49,-0.08756727,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,3
50,-0.32046142,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,3
51,-0.5533556,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,3
52,-0.5533556,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,3
53,-0.5533556,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,3
54,-0.32046142,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,3
55,-0.08756727,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,3
56,0.1453269,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,3
57,-0.08756727,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,3
58,-0.5533556,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,3
59,-0.5533556,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,3
60,-0.5533556,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,3
61,-0.08756727,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,3
62,-0.08756727,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,3
63,0.1453269,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,3
64,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,3
65,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,3
66,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,3
67,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,3
68,0.1453269,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,3
69,0.1453269,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,3
70,0.37822106,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,3
71,0.37822106,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,3
72,0.1453269,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,3
73,-0.08756727,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,3
74,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,3
75,0.1453269,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,3
76,0.1453269,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,3
77,0.37822106,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,3
78,0.37822106,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,3
79,0.37822106,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,3
80,-0.08756727,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,3
81,-0.08756727,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,3
82,0.37822106,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,3
83,0.6111152,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,3
84,0.84400934,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,3
85,0.6111152,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,3
86,-0.08756727,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,3
87,0.1453269,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,3
88,0.1453269,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,3
89,0.37822106,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,0.1453269,3
90,0.37822106,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,0.1453269,0.1453269,3
91,0.6111152,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,0.1453269,0.1453269,0.1453269,3
92,0.37822106,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,0.1453269,0.1453269,0.1453269,0.84400934,3
93,0.1453269,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,0.1453269,0.1453269,0.1453269,0.84400934,0.84400934,3
94,0.1453269,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,0.1453269,0.1453269,0.1453269,0.84400934,0.84400934,0.6111152,3
95,0.1453269,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,0.1453269,0.1453269,0.1453269,0.84400934,0.84400934,0.6111152,-0.5533556,3
96,0.37822106,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,0.1453269,0.1453269,0.1453269,0.84400934,0.84400934,0.6111152,-0.5533556,-0.5533556,3
97,0.6111152,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,0.1453269,0.1453269,0.1453269,0.84400934,0.84400934,0.6111152,-0.5533556,-0.5533556,-0.5533556,3
98,0.6111152,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,0.1453269,0.1453269,0.1453269,0.84400934,0.84400934,0.6111152,-0.5533556,-0.5533556,-0.5533556,-0.08756727,3
99,0.1453269,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,0.1453269,0.1453269,0.1453269,0.84400934,0.84400934,0.6111152,-0.5533556,-0.5533556,-0.5533556,-0.08756727,0.84400934,3
100,0.1453269,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,0.1453269,0.1453269,0.1453269,0.84400934,0.84400934,0.6111152,-0.5533556,-0.5533556,-0.5533556,-0.08756727,0.84400934,0.84400934,3
101,0.1453269,0.6111152,0.37822106,0.6111152,0.84400934,0.6111152,0.1453269,0.1453269,0.1453269,0.1453269,0.84400934,0.84400934,0.6111152,-0.5533556,-0.5533556,-0.5533556,-0.08756727,0.84400934,0.84400934,0.84400934,3
