,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,LABEL
0,0.14035515,0.14035515,0.29912812,-1.1298287,-0.9710557,-0.65350974,-0.018417824,1.251766,-0.81228274,-0.9710557,0.29912812,0.14035515,1.8868617,-1.1298287,-0.018417824,-0.018417824,-1.1298287,0.29912812,1.092993,-0.81228274,6
1,-0.81228274,0.4579011,-0.1771908,0.29912812,0.14035515,-0.81228274,-0.018417824,-0.65350974,0.29912812,1.092993,-1.2886016,-1.4473746,0.4579011,-0.9710557,-0.9710557,0.4579011,-0.81228274,-1.1298287,0.4579011,-0.3359638,6
2,0.14035515,0.4579011,0.29912812,-0.018417824,0.775447,-0.1771908,1.5693157,-0.1771908,-0.81228274,-0.9710557,1.251766,0.4579011,-0.1771908,-0.1771908,0.14035515,-0.018417824,1.8868617,-0.49473676,0.14035515,0.775447,6
3,-0.9710557,2.2044077,0.14035515,-0.1771908,0.29912812,0.61667407,0.14035515,0.4579011,0.14035515,-0.81228274,0.14035515,0.93422,-0.018417824,0.61667407,0.14035515,1.4105427,0.29912812,0.4579011,-0.81228274,-0.65350974,6
4,-0.9710557,1.251766,-0.81228274,-0.9710557,0.29912812,0.14035515,0.93422,0.14035515,-0.65350974,-0.65350974,0.29912812,0.775447,1.7280886,-0.018417824,0.775447,0.14035515,-0.018417824,0.4579011,-0.49473676,-0.1771908,6
5,2.2044077,1.092993,0.14035515,-0.65350974,1.092993,1.4105427,0.14035515,-0.1771908,0.14035515,-0.1771908,-0.018417824,0.29912812,0.93422,1.7280886,0.14035515,-0.81228274,0.29912812,0.4579011,-0.9710557,0.29912812,6
6,-0.018417824,0.4579011,0.4579011,-0.1771908,0.14035515,-1.1298287,-0.018417824,0.14035515,-0.65350974,-1.1298287,-0.1771908,-1.1298287,1.5693157,-1.7649206,-1.4473746,0.29912812,-0.1771908,1.7280886,0.29912812,-0.018417824,6
7,-0.49473676,1.092993,0.61667407,-0.65350974,0.29912812,0.93422,0.93422,0.4579011,0.29912812,0.4579011,-0.018417824,0.4579011,0.14035515,0.29912812,0.61667407,0.14035515,0.29912812,-1.9236935,0.4579011,0.4579011,6
8,0.29912812,-0.1771908,-0.65350974,-0.65350974,0.14035515,0.775447,1.7280886,0.29912812,-0.65350974,0.4579011,0.29912812,1.7280886,0.61667407,0.775447,0.14035515,0.4579011,-0.1771908,0.29912812,0.775447,-0.1771908,6
9,0.4579011,0.93422,-0.65350974,0.29912812,-0.018417824,0.775447,1.092993,0.14035515,0.14035515,1.251766,0.61667407,0.4579011,0.4579011,0.93422,0.14035515,-0.018417824,-0.3359638,-0.81228274,0.14035515,0.4579011,6
