,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,LABEL
0,0.76491344,0.023898862,0.95016706,0.023898862,-0.16135478,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.95016706,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,4
1,0.023898862,0.95016706,0.023898862,-0.16135478,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.95016706,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.39440614,4
2,0.95016706,0.023898862,-0.16135478,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.95016706,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.39440614,0.2091525,4
3,0.023898862,-0.16135478,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.95016706,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.39440614,0.2091525,0.2091525,4
4,-0.16135478,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.95016706,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.39440614,0.2091525,0.2091525,0.39440614,4
5,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.95016706,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.39440614,0.2091525,0.2091525,0.39440614,0.39440614,4
6,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.95016706,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.39440614,0.2091525,0.2091525,0.39440614,0.39440614,0.39440614,4
7,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.95016706,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.39440614,0.2091525,0.2091525,0.39440614,0.39440614,0.39440614,0.57965976,4
8,0.76491344,0.76491344,0.76491344,0.76491344,0.95016706,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.39440614,0.2091525,0.2091525,0.39440614,0.39440614,0.39440614,0.57965976,0.76491344,4
9,0.76491344,0.76491344,0.76491344,0.95016706,0.95016706,0.95016706,0.95016706,0.76491344,0.76491344,0.76491344,0.76491344,0.39440614,0.2091525,0.2091525,0.39440614,0.39440614,0.39440614,0.57965976,0.76491344,0.57965976,4
