,0
0,2.54
1,2.54
2,2.53
3,2.53
4,2.62
5,2.54
6,2.59
7,2.59
8,2.64
9,2.62
10,2.54
11,2.53
12,2.55
13,2.57
14,2.57
15,2.59
16,2.54
17,2.54
18,2.62
19,2.54
20,2.54
21,2.55
22,2.53
23,2.65
24,2.55
25,2.65
26,2.52
27,2.53
28,2.58
29,2.57
30,2.53
31,2.62
32,2.63
33,2.65
34,2.52
35,2.53
36,2.67
37,2.6
38,2.53
39,2.62
40,2.53
41,2.52
42,2.52
43,2.52
44,2.58
45,2.59
46,2.57
47,2.61
48,2.52
49,2.52
50,2.55
51,2.52
52,2.6
53,2.52
54,2.63
55,2.53
56,2.52
57,2.52
58,2.52
59,2.57
60,2.54
61,2.57
62,2.64
63,2.62
64,2.53
65,2.63
66,2.52
67,2.53
68,2.59
69,2.6
70,2.58
71,2.62
72,2.52
73,2.52
74,2.52
75,2.52
76,2.56
77,2.55
78,2.59
79,2.62
80,2.52
81,2.52
82,2.52
83,2.52
84,2.56
85,2.55
86,2.53
87,2.53
88,2.61
89,2.52
90,2.62
91,2.52
92,2.55
93,2.55
94,2.54
95,2.54
96,2.58
97,2.52
98,2.63
99,2.52
100,2.52
101,2.55
102,2.53
103,2.56
104,2.59
105,2.57
106,2.52
107,2.52
108,2.52
109,2.55
110,2.53
111,2.52
112,2.57
113,2.52
114,2.52
115,2.52
116,2.52
117,2.54
118,2.55
119,2.54
120,2.53
121,2.53
122,2.65
123,2.52
124,2.52
125,2.54
126,2.54
127,2.63
128,2.59
129,2.52
130,2.53
131,2.52
132,2.52
133,2.55
134,2.55
135,2.63
136,2.53
137,2.52
138,2.52
139,2.59
140,2.56
141,2.58
142,2.54
143,2.52
144,2.61
145,2.52
146,2.52
147,2.54
148,2.55
149,2.62
150,2.52
151,2.64
152,2.52
153,2.52
154,2.57
155,2.53
156,2.58
157,2.53
158,2.58
159,2.58
160,2.53
161,2.52
162,2.52
163,2.55
164,2.55
165,2.52
166,2.62
167,2.54
168,2.52
169,2.53
170,2.55
171,2.56
172,2.64
173,2.53
174,2.57
175,2.52
176,2.52
177,2.55
178,2.6
179,2.61
180,2.6
181,2.53
182,2.52
183,2.54
184,2.55
185,2.53
186,2.53
187,2.61
188,2.52
189,2.59
190,2.52
191,2.52
192,2.55
193,2.54
194,2.53
195,2.6
196,2.64
197,2.59
198,2.56
199,2.54
200,2.55
201,2.54
202,2.62
203,2.59
204,2.58
205,2.52
206,2.52
207,2.63
208,2.61
209,2.56
210,2.62
211,2.6
212,2.53
213,2.52
214,2.52
215,2.55
216,2.57
217,2.55
218,2.54
219,2.59
220,2.59
221,2.52
222,2.53
223,2.53
224,2.53
225,2.55
226,2.56
227,2.58
228,2.54
229,2.63
230,2.52
231,2.55
232,2.54
233,2.53
234,2.71
235,2.53
236,2.67
237,2.55
238,2.53
239,2.54
240,2.55
241,2.59
242,2.64
243,2.53
244,2.52
245,2.52
246,2.52
247,2.54
248,2.53
249,2.54
250,2.55
251,2.63
252,2.6
253,2.58
254,2.54
255,2.53
256,2.53
257,2.62
258,2.6
259,2.53
260,2.52
261,2.54
262,2.54
263,2.54
264,2.54
265,2.62
266,2.53
267,2.58
268,2.52
269,2.57
270,2.57
271,2.54
272,2.54
273,2.53
274,2.63
275,2.52
276,2.53
277,2.54
278,2.54
279,2.6
280,2.55
281,2.52
282,2.57
283,2.59
284,2.53
285,2.57
286,2.57
287,2.54
288,2.55
289,2.53
290,2.52
291,2.52
292,2.54
293,2.56
294,2.53
295,2.65
296,2.56
297,2.63
298,2.53
299,2.53
300,2.55
301,2.54
302,2.56
303,2.64
304,2.53
305,2.56
306,2.53
307,2.55
308,2.54
309,2.54
310,2.61
311,2.53
312,2.54
313,2.59
314,2.53
315,2.55
316,2.54
317,2.55
318,2.64
319,2.54
320,2.53
321,2.54
322,2.58
323,2.62
324,2.6
325,2.6
326,2.54
327,2.53
328,2.53
329,2.53
330,2.57
331,2.56
332,2.57
333,2.54
334,2.54
335,2.62
336,2.53
337,2.56
338,2.58
339,2.63
340,2.54
341,2.59
342,2.57
343,2.56
344,2.53
345,2.53
346,2.55
347,2.55
348,2.55
349,2.54
350,2.53
351,2.6
352,2.57
353,2.53
354,2.6
355,2.61
356,2.6
357,2.62
358,2.59
359,2.62
360,2.52
361,2.52
362,2.57
363,2.55
364,2.53
365,2.61
366,2.54
367,2.59
368,2.56
369,2.53
370,2.55
371,2.58
372,2.53
373,2.61
374,2.54
375,2.61
376,2.53
377,2.53
378,2.6
379,2.56
380,2.54
381,2.61
382,2.55
383,2.6
384,2.53
385,2.53
386,2.57
387,2.56
388,2.57
389,2.59
390,2.53
391,2.54
392,2.57
393,2.53
394,2.55
395,2.58
396,2.53
397,2.6
398,2.54
399,2.53
400,2.58
401,2.57
402,2.56
403,2.57
404,2.55
405,2.6
406,2.6
407,2.58
408,2.57
409,2.55
410,2.59
411,2.69
412,2.56
413,2.57
414,2.57
415,2.55
416,2.52
417,2.57
418,2.52
419,2.52
420,2.54
421,2.53
422,2.58
423,2.55
424,2.56
425,2.55
426,2.53
427,2.54
428,2.56
429,2.53
430,2.66
431,2.54
432,2.53
433,2.56
434,2.53
435,2.54
436,2.54
437,2.54
438,2.69
439,2.64
440,2.53
441,2.57
442,2.53
443,2.55
444,2.56
445,2.55
446,2.53
447,2.62
448,2.53
449,2.55
450,2.56
451,2.57
452,2.57
453,2.53
454,2.57
455,2.51
456,2.53
457,2.61
458,2.55
459,2.61
460,2.59
461,2.53
462,2.53
463,2.53
464,2.53
465,2.56
466,2.55
467,2.55
468,2.58
469,2.53
470,2.54
471,2.54
472,2.53
473,2.56
474,2.56
475,2.53
476,2.54
477,2.54
478,2.53
479,2.54
480,2.53
481,2.6
482,2.57
483,2.56
484,2.54
485,2.53
486,2.56
487,2.53
488,2.53
489,2.56
490,2.55
491,2.6
492,2.65
493,2.62
494,2.58
495,2.53
496,2.53
497,2.57
498,2.6
499,2.54
500,2.62
501,2.55
502,2.57
503,2.54
504,2.56
505,2.56
506,2.56
507,2.58
508,2.6
509,2.55
510,2.53
511,2.53
512,2.55
513,2.56
514,2.57
515,2.53
516,2.57
517,2.53
518,2.54
519,2.53
520,2.54
521,2.55
522,2.56
523,2.54
524,2.53
525,2.53
526,2.56
527,2.53
528,2.57
529,2.57
530,2.55
531,2.57
532,2.57
533,2.54
534,2.53
535,2.53
536,2.55
537,2.55
538,2.54
539,2.59
540,2.53
541,2.53
542,2.53
543,2.53
544,2.56
545,2.56
546,2.58
547,2.54
548,2.55
549,2.53
550,2.56
551,2.53
552,2.55
553,2.57
554,2.58
555,2.59
556,2.58
557,2.53
558,2.53
559,2.53
560,2.56
561,2.54
562,2.58
563,2.54
564,2.57
565,2.53
566,2.54
567,2.53
568,2.56
569,2.57
570,2.57
571,2.62
572,2.53
573,2.58
574,2.53
575,2.6
576,2.56
577,2.54
578,2.58
579,2.54
580,2.56
581,2.53
582,2.53
583,2.56
584,2.56
585,2.64
586,2.63
587,2.54
588,2.53
589,2.54
590,2.55
591,2.54
592,2.56
593,2.59
594,2.57
595,2.59
596,2.53
597,2.54
598,2.57
599,2.55
600,2.54
601,2.6
602,2.53
603,2.54
604,2.54
605,2.55
606,2.57
607,2.59
608,2.6
609,2.6
610,2.59
611,2.53
612,2.56
613,2.58
614,2.56
615,2.61
616,2.55
617,2.56
618,2.53
619,2.56
620,2.57
621,2.57
622,2.64
623,2.55
624,2.54
625,2.61
626,2.54
627,2.54
628,2.54
629,2.54
630,2.54
631,2.62
632,2.6
633,2.53
634,2.54
635,2.54
636,2.56
637,2.61
638,2.58
639,2.6
640,2.53
641,2.55
642,2.54
643,2.54
644,2.64
645,2.53
646,2.53
647,2.58
648,2.57
649,2.57
650,2.58
651,2.62
652,2.54
653,2.54
654,2.6
655,2.53
656,2.58
657,2.58
658,2.54
659,2.54
660,2.54
661,2.53
662,2.56
663,2.55
664,2.53
665,2.6
666,2.53
667,2.53
668,2.53
669,2.55
670,2.55
671,2.53
672,2.53
673,2.53
674,2.53
675,2.53
676,2.54
677,2.53
678,2.59
679,2.53
680,2.6
681,2.53
682,2.53
683,2.55
684,2.54
685,2.54
686,2.52
687,2.51
688,2.51
689,2.52
690,2.52
691,2.54
692,2.54
693,2.53
694,2.52
695,2.52
696,2.52
697,2.53
698,2.52
699,2.54
700,2.55
701,2.53
702,2.52
703,2.53
704,2.58
705,2.52
706,2.52
707,2.53
708,2.55
709,2.55
710,2.53
711,2.52
712,2.59
713,2.52
714,2.54
715,2.54
716,2.57
717,2.53
718,2.53
719,2.53
720,2.59
721,2.53
722,2.54
723,2.55
724,2.54
725,2.54
726,2.53
727,2.55
728,2.55
729,2.54
730,2.57
731,2.55
732,2.54
733,2.54
734,2.54
735,2.58
736,2.54
737,2.54
738,2.56
739,2.54
740,2.54
741,2.54
742,2.54
743,2.54
744,2.54
745,2.56
746,2.55
747,2.56
748,2.62
749,2.54
750,2.61
751,2.54
752,2.55
753,2.54
754,2.54
755,2.62
756,2.54
757,2.61
758,2.54
759,2.55
760,2.57
761,2.57
762,2.66
763,2.7
764,2.54
765,2.54
766,2.54
767,2.56
768,2.56
769,2.61
770,2.55
771,2.54
772,2.54
773,2.58
774,2.56
775,2.57
776,2.55
777,2.63
778,2.54
779,2.61
780,2.54
781,2.58
782,2.58
783,2.62
784,2.63
785,2.54
786,2.56
787,2.54
788,2.6
789,2.54
790,2.54
791,2.63
792,2.62
793,2.54
794,2.54
795,2.57
796,2.55
797,2.54
798,2.54
799,2.55
800,2.54
801,2.54
802,2.57
803,2.54
804,2.55
805,2.54
806,2.55
807,2.65
808,2.54
809,2.55
810,2.55
811,2.63
812,2.58
813,2.54
814,2.61
815,2.54
816,2.55
817,2.55
818,2.54
819,2.62
820,2.54
821,2.54
822,2.54
823,2.61
824,2.54
825,2.55
826,2.64
827,2.65
828,2.54
829,2.54
830,2.54
831,2.54
832,2.58
833,2.62
834,2.68
835,2.55
836,2.63
837,2.54
838,2.58
839,2.59
840,2.56
841,2.62
842,2.58
843,2.62
844,2.54
845,2.54
846,2.56
847,2.57
848,2.6
849,2.54
850,2.62
851,2.57
852,2.55
853,2.58
854,2.58
855,2.54
856,2.56
857,2.55
858,2.55
859,2.54
860,2.55
861,2.55
862,2.55
863,2.65
864,2.54
865,2.54
866,2.54
867,2.56
868,2.55
869,2.55
870,2.62
871,2.55
872,2.64
873,2.54
874,2.54
875,2.56
876,2.56
877,2.6
878,2.61
879,2.64
880,2.54
881,2.54
882,2.57
883,2.57
884,2.55
885,2.67
886,2.54
887,2.63
888,2.54
889,2.55
890,2.55
891,2.56
892,2.58
893,2.57
894,2.63
895,2.54
896,2.54
897,2.54
898,2.56
899,2.55
900,2.61
901,2.54
902,2.54
903,2.54
904,2.54
905,2.56
906,2.62
907,2.54
908,2.6
909,2.54
910,2.54
911,2.55
912,2.56
913,2.61
914,2.54
915,2.62
916,2.54
917,2.54
918,2.54
919,2.58
920,2.65
921,2.59
922,2.54
923,2.54
924,2.56
925,2.56
926,2.56
927,2.62
928,2.54
929,2.54
930,2.54
931,2.56
932,2.58
933,2.57
934,2.54
935,2.64
936,2.54
937,2.54
938,2.54
939,2.54
940,2.56
941,2.54
942,2.63
943,2.55
944,2.54
945,2.54
946,2.54
947,2.56
948,2.55
949,2.62
950,2.54
951,2.54
952,2.54
953,2.54
954,2.54
955,2.55
956,2.57
957,2.63
958,2.54
959,2.61
960,2.54
961,2.54
962,2.55
963,2.54
964,2.55
965,2.56
966,2.54
967,2.62
968,2.57
969,2.54
970,2.57
971,2.55
972,2.54
973,2.62
974,2.59
975,2.54
976,2.54
977,2.54
978,2.56
979,2.54
980,2.58
981,2.62
982,2.54
983,2.54
984,2.54
985,2.54
986,2.55
987,2.55
988,2.56
989,2.63
990,2.54
991,2.54
992,2.54
993,2.56
994,2.57
995,2.54
996,2.55
997,2.6
998,2.54
999,2.59
