,0
0,2.29
1,2.23
2,2.25
3,2.11
4,2.11
5,2.14
6,2.33
7,2.26
8,2.33
9,2.35
10,2.33
11,2.36
12,2.41
13,2.35
14,2.4
15,2.39
16,2.39
17,2.39
18,2.38
19,2.37
20,2.38
21,2.37
22,2.38
23,2.34
24,2.35
25,2.31
26,2.34
27,2.33
28,2.38
29,2.38
30,2.36
31,2.33
32,2.35
33,2.41
34,2.43
35,2.43
36,2.43
37,2.44
38,2.44
39,2.42
40,2.42
41,2.25
42,2.29
43,2.2
44,2.33
45,2.29
46,2.37
47,2.29
48,2.25
49,2.33
50,2.4
51,2.42
52,2.41
53,2.4
54,2.38
55,2.41
56,2.27
57,0.88
58,2.31
59,2.33
60,2.31
61,2.34
62,2.31
63,2.32
64,2.36
65,2.32
66,2.22
67,1.97
68,2.2
69,2.17
70,2.0
71,2.07
72,2.16
73,2.33
74,2.33
75,2.35
76,2.34
77,2.29
78,2.28
79,2.25
80,2.21
81,2.22
82,2.16
83,2.29
84,2.17
85,2.28
86,2.14
87,2.05
88,2.25
89,2.4
90,2.42
91,2.41
92,2.37
93,2.31
94,2.3
95,2.18
96,2.25
97,2.12
98,2.17
99,2.38
100,2.31
101,2.31
102,2.27
103,2.32
104,2.32
105,2.3
106,2.3
107,2.28
108,2.29
109,2.31
110,2.3
111,2.31
112,2.3
113,2.3
114,2.31
115,2.31
116,2.33
117,2.32
118,2.32
119,2.32
120,2.33
121,2.32
122,2.29
123,2.3
124,2.29
125,2.31
126,2.3
127,2.3
128,2.3
129,2.3
130,2.3
131,2.29
132,2.29
133,2.29
134,2.29
135,2.29
136,2.29
137,2.29
138,2.29
139,2.28
140,2.29
141,2.29
142,2.29
143,2.29
144,2.29
145,2.29
146,2.29
147,2.3
148,2.29
149,2.29
150,2.29
151,2.3
152,2.31
153,2.3
154,2.3
155,2.3
156,2.31
157,2.31
158,2.31
159,2.31
160,2.29
161,2.3
162,2.31
163,2.31
164,2.3
165,2.3
166,2.3
167,2.3
168,2.3
169,2.3
170,2.3
171,2.29
172,2.29
173,2.29
174,2.29
175,2.29
176,2.3
177,2.32
178,2.3
179,2.27
180,2.26
181,2.35
182,2.36
183,2.35
184,2.35
185,2.37
186,2.37
187,2.36
188,2.37
189,2.37
190,2.38
191,2.38
192,2.39
193,2.38
194,2.4
195,2.38
196,2.39
197,2.4
198,2.39
199,2.24
200,2.37
201,2.24
202,2.25
203,2.24
204,2.23
205,2.25
206,2.15
207,2.17
208,2.12
209,2.14
210,2.14
211,2.13
212,2.14
213,2.14
214,2.14
215,2.19
216,2.2
217,2.18
218,2.16
219,2.16
220,2.21
221,2.23
222,2.25
223,2.31
224,2.35
225,2.45
226,2.49
227,2.5
228,2.45
229,2.32
230,2.32
231,2.32
232,2.26
233,2.23
234,2.21
235,2.43
236,2.47
237,2.48
238,2.48
239,2.49
240,2.48
241,2.49
242,2.49
243,2.49
244,2.49
245,2.5
246,2.26
247,2.32
248,2.3
249,2.22
250,2.2
251,2.26
252,2.49
253,2.52
254,2.53
255,2.53
256,2.53
257,2.53
258,2.53
259,2.53
260,2.53
261,2.53
262,2.33
263,2.31
264,2.32
265,2.5
266,2.5
267,2.5
268,2.5
269,2.5
270,2.5
271,2.5
272,2.5
273,2.5
274,2.5
275,2.5
276,2.5
277,2.28
278,2.27
279,2.27
280,2.26
281,2.26
282,2.25
283,2.25
284,2.25
285,2.25
286,2.25
287,2.28
288,2.26
289,2.26
290,2.26
291,2.26
292,2.28
293,2.42
294,2.47
295,2.5
296,2.35
297,2.19
298,2.18
299,2.15
300,2.15
301,2.16
302,2.14
303,2.15
304,2.16
305,2.15
306,2.16
307,2.14
308,2.15
309,2.14
310,2.17
311,1.97
312,2.17
313,2.19
314,2.2
315,2.19
316,2.01
317,2.15
318,2.13
319,2.14
320,2.16
321,2.09
322,2.07
323,2.07
324,2.15
325,2.17
326,2.05
327,2.07
328,2.18
329,2.18
330,2.17
331,2.17
332,2.17
333,2.17
334,2.17
335,2.18
336,2.18
337,2.19
338,2.19
339,2.12
340,2.13
341,2.11
342,2.11
343,2.12
344,2.12
345,2.13
346,2.15
347,2.15
348,2.16
349,2.15
350,2.15
351,2.18
352,2.19
353,2.18
354,2.19
355,2.23
356,2.2
357,2.19
358,2.23
359,2.16
360,2.19
361,2.19
362,2.18
363,2.17
364,2.18
365,2.19
366,2.19
367,2.21
368,2.22
369,2.24
370,2.25
371,2.26
372,2.27
373,2.27
374,2.27
375,2.28
376,2.28
377,2.2
378,2.19
379,2.22
380,2.21
381,2.21
382,2.22
383,2.21
384,2.48
385,2.49
386,2.3
387,2.3
388,2.28
389,2.53
390,2.54
391,2.54
392,2.52
393,2.53
394,2.54
395,2.55
396,2.57
397,2.54
398,2.56
399,2.57
400,2.57
401,2.58
402,2.59
403,2.21
404,2.21
405,2.2
406,2.2
407,2.57
408,2.58
409,2.58
410,2.57
411,2.57
412,2.57
413,2.57
414,2.57
415,2.59
416,2.25
417,2.2
418,2.2
419,2.2
420,2.2
421,2.2
422,2.2
423,2.2
424,2.2
425,2.2
426,2.2
427,2.2
428,2.2
429,2.2
430,2.21
431,2.21
432,2.21
433,2.21
434,2.21
435,2.21
436,2.21
437,2.23
438,2.34
439,2.54
440,2.56
441,2.57
442,2.58
443,2.58
444,2.59
445,2.58
446,2.34
447,2.23
448,2.24
449,2.25
450,2.24
451,2.57
452,2.57
453,2.58
454,2.58
455,2.58
456,2.58
457,2.59
458,2.28
459,2.27
460,2.28
461,2.27
462,2.57
463,2.58
464,2.58
465,2.58
466,2.58
467,2.58
468,2.58
469,2.32
470,2.35
471,2.35
472,2.5
473,2.57
474,2.58
475,2.42
476,2.23
477,2.23
478,2.23
479,2.22
480,2.23
481,2.22
482,2.22
483,2.22
484,2.22
485,2.25
486,2.25
487,2.28
488,2.27
489,2.27
490,2.19
491,2.25
492,2.23
493,2.24
494,2.21
495,2.22
496,2.23
497,2.23
498,2.29
499,2.28
500,2.25
501,2.25
502,2.25
503,2.27
504,2.24
505,2.28
506,2.28
507,2.26
508,2.22
509,2.19
510,2.2
511,2.19
512,2.18
513,2.18
514,2.15
515,2.18
516,2.18
517,2.16
518,2.17
519,2.19
520,2.23
521,2.2
522,2.27
523,2.21
524,2.2
525,2.2
526,2.2
527,2.2
528,2.2
529,2.2
530,2.2
531,2.2
532,2.21
533,2.21
534,2.21
535,2.21
536,2.21
537,2.21
538,2.21
539,2.21
540,2.2
541,2.2
542,2.23
543,2.21
544,2.21
545,2.22
546,2.21
547,2.21
548,2.21
549,2.21
550,2.21
551,2.24
552,2.26
553,2.29
554,2.17
555,2.17
556,2.18
557,2.2
558,2.21
559,2.21
560,2.21
561,2.23
562,2.31
563,2.29
564,2.2
565,2.28
566,2.29
567,2.22
568,2.29
569,2.32
570,2.4
571,2.35
572,2.37
573,2.28
574,2.3
575,2.31
576,2.34
577,2.37
578,2.34
579,2.28
580,2.26
581,2.17
582,2.19
583,2.15
584,2.11
585,2.12
586,2.17
587,2.18
588,2.18
589,2.17
590,2.17
591,2.17
592,2.16
593,2.16
594,2.15
595,2.16
596,2.16
597,2.17
598,2.18
599,2.18
600,2.17
601,2.17
602,2.17
603,2.18
604,2.18
605,2.18
606,2.17
607,2.16
608,2.12
609,2.21
610,2.19
611,2.22
612,2.2
613,2.23
614,2.09
615,2.1
616,1.88
617,2.12
618,2.01
619,2.11
620,2.12
621,2.15
622,2.1
623,2.12
624,2.13
625,2.12
626,2.16
627,2.16
628,2.14
629,2.16
630,2.13
631,1.98
632,2.03
633,2.04
634,2.03
635,2.04
636,2.12
637,2.03
638,2.04
639,2.07
640,2.03
641,2.1
642,2.01
643,1.99
644,2.06
645,2.04
646,1.99
647,2.06
648,1.99
649,1.98
650,1.99
651,1.98
652,2.11
653,2.03
654,2.03
655,2.05
656,2.06
657,2.03
658,2.01
659,2.06
660,1.99
661,1.98
662,2.02
663,2.0
664,2.0
665,2.0
666,1.99
667,1.99
668,1.98
669,2.02
670,2.01
671,1.98
672,1.98
673,1.98
674,1.97
675,1.97
676,1.98
677,1.98
678,1.98
679,1.98
680,1.99
681,1.99
682,1.99
683,1.99
684,1.99
685,2.0
686,1.99
687,1.99
688,1.99
689,1.98
690,1.97
691,1.99
692,1.98
693,2.0
694,1.99
695,1.98
696,1.95
697,1.93
698,1.95
699,1.96
700,1.96
701,1.96
702,1.96
703,1.95
704,1.97
705,1.97
706,1.96
707,1.96
708,1.96
709,1.96
710,1.96
711,1.96
712,1.96
713,1.96
714,1.96
715,1.95
716,1.96
717,1.96
718,1.93
719,2.02
720,2.04
721,2.1
722,2.11
723,2.06
724,2.06
725,2.09
726,2.11
727,2.11
728,2.11
729,2.1
730,1.95
731,2.12
732,2.12
733,2.08
734,2.1
735,2.1
736,2.12
737,2.13
738,2.13
739,2.13
740,2.13
741,2.13
742,2.13
743,2.11
744,2.13
745,2.13
746,2.11
747,2.07
748,1.93
749,2.13
750,2.16
751,2.06
752,2.06
753,2.08
754,2.12
755,2.14
756,2.13
757,2.14
758,2.07
759,1.96
760,1.88
761,1.94
762,1.91
763,2.07
764,2.07
765,2.05
766,2.07
767,2.08
768,2.1
769,2.11
770,2.12
771,2.12
772,2.12
773,2.1
774,2.04
775,2.12
776,2.09
777,2.01
778,2.02
779,2.03
780,2.03
781,2.06
782,2.09
783,2.1
784,2.15
785,2.13
786,2.08
787,2.09
788,1.98
789,1.98
790,2.0
791,2.0
792,2.01
793,2.02
794,2.04
795,2.0
796,2.02
797,2.03
798,2.05
799,2.05
800,2.03
801,2.06
802,2.07
803,2.07
804,2.09
805,2.08
806,2.13
807,2.13
808,2.12
809,2.17
810,2.14
811,2.25
812,2.23
813,2.14
814,2.12
815,2.4
816,2.42
817,2.43
818,2.42
819,2.43
820,2.44
821,2.45
822,2.32
823,2.17
824,2.22
825,2.35
826,2.37
827,2.45
828,2.45
829,2.45
830,2.45
831,2.45
832,2.45
833,2.45
834,2.28
835,2.24
836,2.23
837,2.21
838,2.13
839,2.43
840,2.44
841,2.45
842,2.45
843,2.45
844,2.45
845,2.45
846,2.39
847,2.18
848,2.19
849,2.17
850,2.37
851,2.4
852,2.43
853,2.44
854,2.44
855,2.13
856,2.15
857,2.15
858,2.16
859,2.15
860,2.29
861,2.39
862,2.41
863,2.41
864,2.42
865,2.43
866,2.43
867,2.14
868,2.13
869,2.13
870,2.13
871,2.12
872,2.35
873,2.4
874,2.4
875,2.41
876,2.41
877,2.41
878,2.41
879,2.41
880,2.16
881,2.15
882,2.14
883,2.14
884,2.35
885,2.4
886,2.4
887,2.4
888,2.4
889,2.41
890,2.19
891,2.13
892,2.12
893,2.12
894,2.36
895,2.39
896,2.39
897,2.4
898,2.42
899,2.36
900,2.12
901,2.12
902,2.12
903,2.11
904,2.11
905,2.11
906,2.35
907,2.38
908,2.38
909,2.36
910,2.38
911,2.39
