,0
0,2.61
1,2.62
2,2.62
3,2.56
4,2.57
5,2.58
6,2.6
7,2.59
8,2.62
9,2.55
10,2.52
11,2.59
12,2.58
13,2.6
14,2.6
15,2.6
16,2.57
17,2.5
18,2.5
19,2.6
20,2.61
21,2.64
22,2.66
23,2.65
24,2.49
25,2.48
26,2.59
27,2.59
28,2.63
29,2.63
30,2.62
31,2.51
32,2.51
33,2.55
34,2.6
35,2.62
36,2.62
37,2.64
38,2.5
39,2.48
40,2.53
41,2.59
42,2.62
43,2.61
44,2.59
45,2.61
46,2.5
47,2.51
48,2.49
49,2.58
50,2.61
51,2.62
52,2.62
53,2.53
54,2.49
55,2.49
56,2.56
57,2.56
58,2.58
59,2.59
60,2.53
61,2.49
62,2.5
63,2.56
64,2.58
65,2.6
66,2.57
67,2.57
68,2.53
69,2.49
70,2.5
71,2.58
72,2.58
73,2.58
74,2.58
75,2.53
76,2.49
77,2.59
78,2.61
79,2.59
80,2.58
81,2.58
82,2.54
83,2.49
84,2.58
85,2.62
86,2.64
87,2.62
88,2.61
89,2.58
90,2.49
91,2.5
92,2.6
93,2.6
94,2.6
95,2.59
96,2.49
97,2.5
98,2.5
99,2.58
100,2.58
101,2.57
102,2.59
103,2.5
104,2.5
105,2.5
106,2.5
107,2.54
108,2.59
109,2.6
110,2.58
111,2.5
112,2.5
113,2.5
114,2.56
115,2.62
116,2.63
117,2.64
118,2.51
119,2.51
120,2.52
121,2.57
122,2.61
123,2.63
124,2.64
125,2.59
126,2.53
127,2.53
128,2.56
129,2.62
130,2.62
131,2.64
132,2.6
133,2.5
134,2.5
135,2.52
136,2.53
137,2.52
138,2.51
139,2.54
140,2.58
141,2.5
142,2.5
143,2.5
144,2.5
145,2.5
146,2.57
147,2.59
148,2.54
149,2.5
150,2.5
151,2.53
152,2.59
153,2.58
154,2.59
155,2.51
156,2.5
157,2.5
158,2.53
159,2.55
160,2.56
161,2.59
162,2.5
163,2.5
164,2.54
165,2.51
166,2.52
167,2.51
168,2.59
169,2.52
170,2.5
171,2.5
172,2.53
173,2.54
174,2.53
175,2.64
176,2.5
177,2.5
178,2.5
179,2.5
180,2.54
181,2.55
182,2.55
183,2.56
184,2.55
185,2.55
186,2.5
187,2.51
188,2.5
189,2.57
190,2.62
191,2.61
192,2.66
193,2.48
194,2.5
195,2.5
196,2.54
197,2.58
198,2.55
199,2.56
200,2.54
201,2.51
202,2.51
203,2.52
204,2.55
205,2.57
206,2.61
207,2.55
208,2.52
209,2.52
210,2.52
211,2.54
212,2.55
213,2.55
214,2.57
215,2.52
216,2.52
217,2.52
218,2.56
219,2.55
220,2.54
221,2.6
222,2.51
223,2.54
224,2.53
225,2.56
226,2.6
227,2.52
228,2.54
229,2.57
230,2.51
231,2.51
232,2.55
233,2.57
234,2.53
235,2.64
236,2.54
237,2.5
238,2.5
239,2.5
240,2.58
241,2.52
242,2.52
243,2.55
244,2.5
245,2.5
246,2.51
247,2.6
248,2.57
249,2.52
250,2.58
251,2.54
252,2.51
253,2.52
254,2.53
255,2.54
256,2.55
257,2.57
258,2.61
259,2.55
260,2.54
261,2.57
262,2.58
263,2.55
264,2.57
265,2.59
266,2.59
267,2.54
268,2.53
269,2.54
270,2.53
271,2.54
272,2.56
273,2.57
274,2.53
275,2.54
276,2.57
277,2.53
278,2.52
279,2.53
280,2.55
281,2.54
282,2.51
283,2.49
284,2.52
285,2.52
286,2.53
287,2.57
288,2.57
289,2.58
290,2.53
291,2.55
292,2.54
293,2.56
294,2.55
295,2.57
296,2.59
297,2.62
298,2.58
299,2.52
300,2.55
301,2.61
302,2.59
303,2.56
304,2.55
305,2.58
306,2.52
307,2.57
308,2.6
309,2.58
310,2.63
311,2.6
312,2.6
313,2.52
314,2.54
315,2.58
316,2.55
317,2.6
318,2.57
319,2.59
320,2.51
321,2.55
322,2.57
323,2.61
324,2.62
325,2.6
326,2.51
327,2.52
328,2.55
329,2.57
330,2.63
331,2.62
332,2.64
333,2.58
334,2.52
335,2.57
336,2.59
337,2.6
338,2.64
339,2.64
340,2.55
341,2.53
342,2.57
343,2.58
344,2.63
345,2.6
346,2.6
347,2.58
348,2.53
349,2.52
350,2.58
351,2.62
352,2.62
353,2.59
354,2.5
355,2.53
356,2.57
357,2.62
358,2.63
359,2.66
360,2.59
361,2.52
362,2.57
363,2.56
364,2.59
365,2.64
366,2.65
367,2.61
368,2.51
369,2.58
370,2.59
371,2.64
372,2.62
373,2.63
374,2.51
375,2.52
376,2.55
377,2.57
378,2.63
379,2.64
380,2.62
381,2.61
382,2.52
383,2.54
384,2.56
385,2.57
386,2.68
387,2.62
388,2.6
389,2.53
390,2.54
391,2.52
392,2.57
393,2.65
394,2.63
395,2.62
396,2.53
397,2.53
398,2.56
399,2.59
400,2.63
401,2.65
402,2.52
403,2.53
404,2.52
405,2.54
406,2.65
407,2.65
408,2.62
409,2.53
410,2.53
411,2.55
412,2.57
413,2.63
414,2.62
415,2.61
416,2.52
417,2.52
418,2.55
419,2.58
420,2.67
421,2.65
422,2.63
423,2.5
424,2.51
425,2.56
426,2.58
427,2.67
428,2.65
429,2.62
430,2.54
431,2.53
432,2.56
433,2.6
434,2.66
435,2.63
436,2.61
437,2.52
438,2.52
439,2.56
440,2.59
441,2.63
442,2.62
443,2.62
444,2.52
445,2.52
446,2.56
447,2.65
448,2.66
449,2.6
450,2.61
451,2.54
452,2.53
453,2.55
454,2.6
455,2.66
456,2.66
457,2.6
458,2.51
459,2.52
460,2.53
461,2.6
462,2.63
463,2.68
464,2.54
465,2.53
466,2.52
467,2.54
468,2.62
469,2.63
470,2.68
471,2.52
472,2.52
473,2.52
474,2.53
475,2.62
476,2.67
477,2.66
478,2.52
479,2.52
480,2.52
481,2.53
482,2.6
483,2.63
484,2.66
485,2.51
486,2.51
487,2.52
488,2.55
489,2.62
490,2.62
491,2.64
492,2.52
493,2.52
494,2.52
495,2.54
496,2.61
497,2.62
498,2.62
499,2.61
500,2.51
501,2.51
502,2.54
503,2.62
504,2.62
505,2.61
506,2.51
507,2.51
508,2.53
509,2.57
510,2.64
511,2.59
512,2.59
513,2.51
514,2.51
515,2.54
516,2.56
