,0
0,2.41
1,2.41
2,2.41
3,2.41
4,2.41
5,2.41
6,2.41
7,2.41
8,2.41
9,2.42
10,2.41
11,2.42
12,2.41
13,2.41
14,2.41
15,2.41
16,2.41
17,2.42
18,2.42
19,2.42
20,2.42
21,2.42
22,2.42
23,2.42
24,2.42
25,2.42
26,2.41
27,2.41
28,2.41
29,2.42
30,2.42
31,2.42
32,2.42
33,2.41
34,2.41
35,2.41
36,2.3
37,2.28
38,2.3
39,2.31
40,2.32
41,2.31
42,2.31
43,2.32
44,2.37
45,2.41
46,2.42
47,2.25
48,2.45
49,2.53
50,2.46
51,2.57
52,2.58
53,2.57
54,2.54
55,2.55
56,2.55
57,2.55
58,2.56
59,2.56
60,2.56
61,2.56
62,2.56
63,2.55
64,2.53
65,2.54
66,2.56
67,2.56
68,2.56
69,2.56
70,2.56
71,2.57
72,2.56
73,2.56
74,2.55
75,2.56
76,2.56
77,2.56
78,2.56
79,2.56
80,2.56
81,2.55
82,2.55
83,2.56
84,2.56
85,2.57
86,2.56
87,2.56
88,2.56
89,2.56
90,2.56
91,2.55
92,2.55
93,2.56
94,2.56
95,2.56
96,2.57
97,2.57
98,2.56
99,2.55
100,2.57
101,2.57
102,2.57
103,2.56
104,2.56
105,2.56
106,2.57
107,2.56
108,2.56
109,2.51
110,2.57
111,2.57
112,2.56
113,2.56
114,2.56
115,2.56
116,2.55
117,2.54
118,2.53
119,2.55
120,2.56
121,2.57
122,2.56
123,2.56
124,2.56
125,2.56
126,2.56
127,2.55
128,2.55
129,2.56
130,2.57
131,2.56
132,2.56
133,2.56
134,2.56
135,2.56
136,2.56
137,2.54
138,2.53
139,2.31
140,2.54
141,2.56
142,2.57
143,2.56
144,2.56
145,2.56
146,2.56
147,2.56
148,2.56
149,2.57
150,2.56
151,2.56
152,2.55
153,2.56
154,2.56
155,2.56
156,2.55
157,2.57
158,2.57
159,2.56
160,2.56
161,2.56
162,2.56
163,2.56
164,2.44
165,2.5
166,2.55
167,2.57
168,2.57
169,2.56
170,2.56
171,2.56
172,2.56
173,2.55
174,2.56
175,2.57
176,2.57
177,2.56
178,2.57
179,2.56
180,2.45
181,2.5
182,2.33
183,2.53
184,2.57
185,2.57
186,2.56
187,2.56
188,2.56
189,2.55
190,2.55
191,2.55
192,2.56
193,2.56
194,2.57
195,2.57
196,2.56
197,2.57
198,2.56
199,2.54
200,2.54
201,2.39
202,2.56
203,2.57
204,2.56
205,2.56
206,2.56
207,2.56
208,2.56
209,2.56
210,2.56
211,2.57
212,2.56
213,2.57
214,2.57
215,2.57
216,2.56
217,2.48
218,2.48
219,2.56
220,2.57
221,2.56
222,2.56
223,2.56
224,2.56
225,2.56
226,2.54
227,2.55
228,2.54
229,2.57
230,2.57
231,2.56
232,2.56
233,2.56
234,2.56
235,2.56
236,2.55
237,2.54
238,2.56
239,2.57
240,2.56
241,2.56
242,2.56
243,2.56
244,2.56
245,2.56
246,2.55
247,2.51
248,2.55
249,2.57
250,2.57
251,2.57
252,2.57
253,2.57
254,2.56
255,2.55
256,2.34
257,2.3
258,2.5
259,2.55
260,2.57
261,2.57
262,2.57
263,2.57
264,2.56
265,2.56
266,2.56
267,2.57
268,2.56
269,2.56
270,2.56
271,2.56
272,2.56
273,2.53
274,2.57
275,2.57
276,2.57
277,2.56
278,2.57
279,2.56
280,2.55
281,2.53
282,2.56
283,2.57
284,2.56
285,2.56
286,2.56
287,2.56
288,2.56
289,2.55
290,2.52
291,2.57
292,2.57
293,2.56
294,2.56
295,2.56
296,2.56
297,2.56
298,2.54
299,2.48
300,2.54
301,2.57
302,2.57
303,2.56
304,2.56
305,2.56
306,2.56
307,2.55
308,2.57
309,2.57
310,2.56
311,2.56
312,2.56
313,2.56
314,2.56
315,2.55
316,2.55
317,2.57
318,2.57
319,2.57
320,2.56
321,2.56
322,2.56
323,2.55
324,2.54
325,2.52
326,2.53
327,2.57
328,2.56
329,2.56
330,2.56
331,2.56
332,2.56
333,2.56
334,2.56
335,2.56
336,2.57
337,2.57
338,2.56
339,2.56
340,2.56
341,2.56
342,2.56
343,2.56
344,2.56
345,2.56
346,2.56
347,2.57
348,2.57
349,2.56
350,2.56
351,2.57
352,2.57
353,2.56
354,2.55
355,2.56
356,2.57
