,0
0,1.78
1,2.13
2,1.92
3,2.11
4,1.89
5,2.15
6,1.99
7,2.2
8,1.82
9,2.03
10,2.03
11,2.1
12,2.16
13,1.73
14,2.21
15,1.74
16,2.08
17,2.14
18,2.0
19,1.89
20,2.08
21,2.09
22,2.08
23,2.17
24,2.06
25,1.81
26,2.04
27,1.74
28,2.2
29,1.84
30,2.17
31,2.08
32,2.17
33,1.7
34,2.25
35,1.92
36,2.18
37,1.82
38,2.13
39,2.18
40,2.02
41,2.23
42,1.75
43,2.21
44,1.86
45,2.18
46,1.78
47,1.95
48,2.02
49,1.95
50,1.9
51,1.78
52,2.18
53,2.2
54,2.05
55,2.02
56,2.05
57,1.84
58,2.06
59,2.07
60,1.94
61,2.22
62,2.07
63,2.02
64,2.11
65,1.98
66,2.25
67,1.8
68,2.11
69,2.11
70,1.88
71,1.95
72,1.89
73,2.04
74,2.07
75,2.24
76,2.16
77,2.15
78,1.91
79,2.28
80,1.91
81,2.24
82,2.16
83,2.23
84,2.28
85,2.01
86,2.3
87,1.98
88,2.24
89,2.03
90,2.19
91,2.18
92,2.27
93,2.23
94,2.05
95,2.3
96,1.98
97,1.96
98,2.29
99,2.06
100,2.34
101,2.09
102,2.32
103,3.18
104,2.87
105,3.86
106,4.79
107,4.02
108,0.95
109,1.82
110,2.36
111,2.06
112,2.54
113,2.24
114,1.44
115,1.6
116,1.93
117,1.95
118,2.14
119,2.02
120,2.15
121,2.0
122,2.13
123,2.13
124,2.08
125,1.99
126,2.02
127,2.12
128,2.01
129,0.28
130,0.79
131,1.18
132,0.0
133,0.61
134,0.81
135,1.12
136,0.64
137,1.07
138,1.32
139,1.26
140,1.53
141,1.46
142,1.61
143,1.69
144,1.59
145,1.81
146,1.73
147,1.82
148,1.74
149,1.91
150,1.8
151,1.94
152,1.94
153,1.96
154,1.96
155,1.94
156,1.86
157,2.07
158,2.04
159,2.11
160,1.97
161,2.03
162,2.03
163,1.38
164,0.81
165,0.59
166,0.49
167,0.04
168,0.73
169,0.73
170,1.21
171,1.38
172,1.2
173,0.34
174,0.94
175,1.39
176,1.3
177,1.7
178,1.87
179,1.9
180,1.87
181,1.93
182,1.37
183,1.53
184,1.07
185,1.47
186,1.57
187,1.51
188,1.09
189,1.43
190,0.99
191,1.04
192,1.39
193,0.0
194,3.15
195,2.83
196,2.32
197,2.46
198,2.1
199,2.37
200,2.07
201,2.19
202,2.26
203,1.91
204,2.2
205,1.88
206,2.21
207,1.83
208,2.04
209,2.01
210,2.17
211,1.8
212,2.16
213,2.14
214,1.71
215,2.08
216,1.93
217,2.09
218,1.97
219,2.07
220,1.73
221,1.71
222,2.0
223,1.71
224,2.03
225,1.94
226,1.9
227,2.07
228,1.9
229,1.78
230,2.11
231,1.79
232,2.09
233,0.04
234,3.27
235,0.78
236,3.19
237,0.0
238,3.61
239,1.39
240,2.53
241,2.14
242,0.0
243,0.93
244,0.29
245,0.79
246,0.43
247,0.76
248,0.42
249,0.43
250,0.0
251,0.33
252,1.38
253,0.37
254,0.52
255,1.21
256,1.34
257,1.34
258,1.48
259,1.36
260,1.5
261,1.62
262,1.5
263,1.78
264,1.43
265,1.86
266,0.4
267,1.71
268,1.39
269,0.57
270,0.21
271,0.67
272,1.01
273,3.22
274,3.22
275,2.86
276,0.92
277,0.33
278,0.21
279,0.9
280,3.15
281,2.64
282,3.05
283,3.24
284,3.17
285,3.02
286,2.65
287,3.24
288,2.67
289,3.25
290,3.25
291,3.25
292,3.25
293,2.96
294,2.89
295,2.71
296,2.86
297,3.21
298,0.23
299,0.2
300,0.27
301,0.3
302,0.29
303,0.29
304,0.3
305,0.29
306,0.31
307,0.33
308,2.36
309,0.46
310,0.29
311,0.29
312,1.37
313,0.0
314,0.72
315,2.29
316,3.21
317,3.22
318,3.23
319,0.34
320,0.16
321,0.21
322,0.39
323,0.2
324,0.1
325,0.11
326,0.11
327,0.11
328,0.14
329,0.19
330,0.19
331,0.14
332,0.13
333,0.13
334,0.15
335,0.15
336,0.15
337,0.15
338,0.16
339,0.15
340,0.14
341,0.13
342,0.13
343,0.13
344,0.12
345,0.12
346,0.12
347,0.11
348,0.11
349,0.11
350,0.12
351,0.12
352,0.12
353,0.12
354,0.11
355,0.12
356,0.12
357,0.11
358,0.11
359,0.11
360,0.11
361,0.12
362,0.11
363,0.11
364,0.11
365,0.11
366,0.11
367,0.11
368,0.1
369,0.11
370,0.11
371,0.11
372,0.11
373,0.11
374,0.12
375,0.96
376,0.87
377,1.23
378,1.36
379,1.15
380,0.19
381,0.17
382,0.17
383,0.18
384,0.17
385,0.17
386,0.12
387,0.15
388,0.15
389,0.15
390,0.13
391,0.12
392,0.12
393,0.12
394,0.13
395,0.21
396,0.29
397,0.34
398,0.28
399,0.26
400,0.26
401,0.25
402,0.25
403,0.25
404,0.26
405,0.26
406,0.26
407,0.25
408,0.25
409,0.25
410,0.25
411,0.25
412,0.25
413,0.25
414,0.25
415,0.25
416,0.24
417,0.24
418,0.25
419,0.25
420,0.25
421,0.09
422,0.12
423,0.36
424,0.62
425,0.77
426,0.57
427,1.18
428,0.94
429,1.34
430,1.33
431,1.08
432,1.11
433,1.52
434,1.15
435,1.51
436,1.33
437,1.52
438,1.53
439,1.35
440,1.59
441,1.18
442,1.66
443,1.51
444,1.67
