,0
0,2.73
1,2.75
2,2.75
3,2.75
4,2.74
5,2.73
6,2.72
7,2.73
8,2.75
9,2.75
10,2.74
11,2.74
12,2.73
13,2.73
14,2.74
15,2.75
16,2.75
17,2.74
18,2.74
19,2.73
20,2.73
21,2.74
22,2.74
23,2.75
24,2.74
25,2.74
26,2.73
27,2.74
28,2.74
29,2.75
30,2.74
31,2.74
32,2.73
33,2.72
34,2.73
35,2.74
36,2.74
37,2.74
38,2.73
39,2.72
40,2.72
41,2.74
42,2.74
43,2.74
44,2.73
45,2.73
46,2.72
47,2.73
48,2.74
49,2.74
50,2.74
51,2.74
52,2.72
53,2.72
54,2.73
55,2.74
56,2.74
57,2.73
58,2.73
59,2.72
60,2.72
61,2.74
62,2.74
63,2.74
64,2.73
65,2.73
66,2.71
67,2.72
68,2.74
69,2.74
70,2.73
71,2.73
72,2.72
73,2.72
74,2.74
75,2.74
76,2.73
77,2.73
78,2.73
79,2.72
80,2.72
81,2.74
82,2.74
83,2.73
84,2.73
85,2.73
86,2.72
87,2.72
88,2.73
89,2.74
90,2.74
91,2.73
92,2.72
93,2.71
94,2.71
95,2.74
96,2.75
97,2.73
98,2.73
99,2.71
100,2.72
101,2.72
102,2.74
103,2.74
104,2.73
105,2.72
106,2.71
107,2.71
108,2.73
109,2.74
110,2.73
111,2.73
112,2.71
113,2.7
114,2.71
115,2.73
116,2.74
117,2.73
118,2.73
119,2.7
120,2.71
121,2.73
122,2.74
123,2.73
124,2.72
125,2.71
126,2.68
127,2.69
128,2.71
129,2.72
130,2.72
131,2.72
132,2.71
133,2.71
134,2.72
135,2.73
136,2.73
137,2.72
138,2.72
139,2.69
140,2.71
141,2.73
142,2.72
143,2.71
144,2.71
145,2.69
146,2.71
147,2.72
148,2.73
149,2.72
150,2.72
151,2.68
152,2.68
153,2.71
154,2.73
155,2.71
156,2.71
157,2.71
158,2.69
159,2.71
160,2.73
161,2.73
162,2.72
163,2.72
164,2.7
165,2.7
166,2.72
167,2.73
168,2.72
169,2.72
170,2.71
171,2.7
172,2.71
173,2.72
174,2.73
175,2.72
176,2.72
177,2.7
178,2.69
179,2.71
180,2.72
181,2.73
182,2.72
183,2.72
184,2.7
185,2.71
186,2.72
187,2.73
188,2.73
189,2.72
190,2.72
191,2.72
192,2.72
193,2.73
194,2.73
195,2.73
196,2.73
197,2.73
198,2.73
199,2.73
200,2.73
201,2.74
202,2.73
203,2.73
204,2.73
205,2.73
206,2.73
207,2.73
208,2.73
209,2.73
210,2.73
211,2.73
212,2.72
213,2.73
214,2.73
215,2.73
216,2.73
217,2.73
218,2.73
219,2.72
220,2.72
221,2.73
