,0
0,2.75
1,2.77
2,2.76
3,2.71
4,2.72
5,2.74
6,2.75
7,2.75
8,2.71
9,2.72
10,2.73
11,2.75
12,2.75
13,2.76
14,2.76
15,2.71
16,2.73
17,2.73
18,2.74
19,2.76
20,2.77
21,2.77
22,2.71
23,2.72
24,2.73
25,2.75
26,2.77
27,2.77
28,2.72
29,2.72
30,2.73
31,2.75
32,2.77
33,2.76
34,2.72
35,2.72
36,2.72
37,2.72
38,2.76
39,2.76
40,2.78
41,2.71
42,2.71
43,2.71
44,2.77
45,2.77
46,2.76
47,2.76
48,2.74
49,2.76
50,2.76
51,2.77
52,2.77
53,2.73
54,2.77
55,2.74
56,2.75
57,2.77
58,2.77
59,2.74
60,2.75
61,2.76
62,2.75
63,2.76
64,2.77
65,2.73
66,2.76
67,2.75
68,2.75
69,2.77
70,2.76
71,2.76
72,2.75
73,2.77
74,2.76
75,2.77
76,2.76
77,2.75
78,2.77
79,2.77
80,2.75
81,2.75
82,2.77
83,2.72
84,2.74
85,2.75
86,2.77
87,2.78
88,2.75
89,2.71
90,2.72
91,2.74
92,2.76
93,2.77
94,2.75
95,2.76
96,2.76
97,2.74
98,2.75
99,2.77
100,2.76
101,2.78
102,2.74
103,2.76
104,2.75
105,2.75
106,2.73
107,2.76
108,2.73
109,2.74
110,2.75
111,2.75
112,2.75
113,2.72
114,2.71
115,2.72
116,2.74
117,2.75
118,2.73
119,2.72
120,2.76
121,2.73
122,2.73
123,2.74
124,2.75
125,2.75
126,2.71
127,2.72
128,2.72
129,2.73
130,2.74
131,2.74
132,2.73
133,2.71
134,2.73
135,2.73
136,2.73
137,2.74
138,2.71
139,2.73
140,2.72
141,2.73
142,2.73
143,2.74
144,2.74
145,2.72
146,2.73
147,2.73
148,2.74
149,2.76
150,2.76
151,2.76
152,2.73
153,2.73
154,2.73
155,2.74
156,2.74
157,2.71
158,2.71
159,2.73
160,2.73
161,2.74
162,2.76
163,2.71
164,2.71
165,2.71
166,2.73
167,2.71
168,2.73
169,2.74
170,2.75
171,2.73
172,2.74
173,2.73
174,2.74
175,2.76
176,2.71
177,2.77
178,2.74
179,2.73
180,2.74
181,2.76
182,2.72
183,2.73
184,2.72
185,2.73
186,2.72
187,2.73
188,2.71
189,2.75
190,2.72
191,2.73
192,2.72
193,2.75
194,2.76
195,2.71
196,2.72
197,2.72
198,2.72
199,2.74
200,2.71
201,2.71
202,2.72
203,2.72
204,2.72
205,2.74
206,2.72
207,2.71
208,2.72
209,2.73
210,2.73
211,2.75
212,2.73
213,2.71
214,2.74
215,2.74
216,2.73
217,2.75
218,2.75
219,2.77
220,2.74
221,2.74
222,2.73
223,2.75
224,2.75
225,2.71
226,2.72
