,0
0,2.5
1,2.47
2,2.36
3,2.27
4,2.45
5,2.42
6,2.46
7,2.44
8,2.31
9,2.35
10,2.33
11,2.33
12,2.44
13,2.51
14,2.48
15,2.43
16,2.48
17,2.48
18,2.48
19,2.51
20,2.5
21,2.5
22,2.51
23,2.5
24,2.5
25,2.5
26,2.5
27,2.47
28,2.46
29,2.47
30,2.5
31,2.52
32,2.51
33,2.51
34,2.54
35,2.5
36,2.51
37,2.49
38,2.51
39,2.54
40,2.52
41,2.51
42,2.49
43,2.55
44,2.5
45,2.48
46,2.49
47,2.48
48,2.49
49,2.46
50,2.33
51,2.55
52,2.53
53,2.52
54,2.54
55,2.51
56,2.5
57,2.48
58,2.5
59,2.54
60,2.53
61,2.54
62,2.54
63,2.46
64,2.46
65,2.47
66,2.45
67,2.53
68,2.52
69,2.53
70,2.53
71,2.5
72,2.46
73,2.45
74,2.35
75,2.5
76,2.53
77,2.52
78,2.53
79,2.52
80,2.48
81,2.47
82,2.34
83,2.35
84,2.52
85,2.51
86,2.52
87,2.53
88,2.5
89,2.45
90,2.41
91,2.45
92,2.46
93,2.54
94,2.52
95,2.52
96,2.5
97,2.3
98,2.45
99,2.43
100,2.48
101,2.54
102,2.56
103,2.56
104,2.56
105,2.53
106,2.48
107,2.46
108,2.47
109,2.49
110,2.49
111,2.49
112,2.46
113,2.47
114,2.48
115,2.48
116,2.53
117,2.5
118,2.48
119,2.48
120,2.47
121,2.48
122,2.48
123,2.49
124,2.52
125,2.52
126,2.48
127,2.48
128,2.47
129,2.48
130,2.49
131,2.49
132,2.52
133,2.52
134,2.48
135,2.5
136,2.49
137,2.46
138,2.47
139,2.47
140,2.47
141,2.49
142,2.5
143,2.5
144,2.5
145,2.48
146,2.47
147,2.46
148,2.47
149,2.5
150,2.51
151,2.5
152,2.5
153,2.5
154,2.45
155,2.46
156,2.46
157,2.49
158,2.45
159,2.46
160,2.47
161,2.47
162,2.42
163,2.46
164,2.46
165,2.46
166,2.51
167,2.46
168,2.46
169,2.46
170,2.46
171,2.46
172,2.46
173,2.46
174,2.47
175,2.46
176,2.47
177,2.47
178,2.47
179,2.46
180,2.41
181,2.47
182,2.47
183,2.45
184,2.41
185,2.45
186,2.25
187,2.29
188,2.28
189,2.5
190,2.5
191,2.49
192,2.48
193,2.46
194,2.46
195,2.44
196,2.37
197,2.44
198,2.29
199,2.29
200,2.29
201,2.29
202,2.28
203,2.47
204,2.48
205,2.46
206,2.47
207,2.46
208,2.44
209,2.44
210,2.46
211,2.45
212,2.46
213,2.46
214,2.46
215,2.45
216,2.45
217,2.43
218,2.45
219,2.47
220,2.45
221,2.46
