,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,LABEL
0,0.7886456,0.7886456,-0.6001656,-0.79856724,-0.401764,0.98704726,0.39184242,0.98704726,-0.6001656,-0.004960797,-0.004960797,0.7886456,0.7886456,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,1
1,0.7886456,-0.6001656,-0.79856724,-0.401764,0.98704726,0.39184242,0.98704726,-0.6001656,-0.004960797,-0.004960797,0.7886456,0.7886456,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,1
2,-0.6001656,-0.79856724,-0.401764,0.98704726,0.39184242,0.98704726,-0.6001656,-0.004960797,-0.004960797,0.7886456,0.7886456,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,1
3,-0.79856724,-0.401764,0.98704726,0.39184242,0.98704726,-0.6001656,-0.004960797,-0.004960797,0.7886456,0.7886456,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1
4,-0.401764,0.98704726,0.39184242,0.98704726,-0.6001656,-0.004960797,-0.004960797,0.7886456,0.7886456,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,1
5,0.98704726,0.39184242,0.98704726,-0.6001656,-0.004960797,-0.004960797,0.7886456,0.7886456,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,1
6,0.39184242,0.98704726,-0.6001656,-0.004960797,-0.004960797,0.7886456,0.7886456,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,1
7,0.98704726,-0.6001656,-0.004960797,-0.004960797,0.7886456,0.7886456,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,1
8,-0.6001656,-0.004960797,-0.004960797,0.7886456,0.7886456,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,1
9,-0.004960797,-0.004960797,0.7886456,0.7886456,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,2.375863,1
10,-0.004960797,0.7886456,0.7886456,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,2.375863,-0.79856724,1
11,0.7886456,0.7886456,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,2.375863,-0.79856724,-0.79856724,1
12,0.7886456,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,2.375863,-0.79856724,-0.79856724,2.1774616,1
13,-1.1953704,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,2.375863,-0.79856724,-0.79856724,2.1774616,-0.2033624,1
14,-0.9969688,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,2.375863,-0.79856724,-0.79856724,2.1774616,-0.2033624,1.7806584,1
15,0.19344081,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,2.375863,-0.79856724,-0.79856724,2.1774616,-0.2033624,1.7806584,-0.401764,1
16,0.39184242,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,2.375863,-0.79856724,-0.79856724,2.1774616,-0.2033624,1.7806584,-0.401764,-0.2033624,1
17,2.1774616,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,2.375863,-0.79856724,-0.79856724,2.1774616,-0.2033624,1.7806584,-0.401764,-0.2033624,0.7886456,1
18,-1.3937721,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,2.375863,-0.79856724,-0.79856724,2.1774616,-0.2033624,1.7806584,-0.401764,-0.2033624,0.7886456,2.1774616,1
19,-0.6001656,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,2.375863,-0.79856724,-0.79856724,2.1774616,-0.2033624,1.7806584,-0.401764,-0.2033624,0.7886456,2.1774616,1.7806584,1
20,-0.004960797,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,2.375863,-0.79856724,-0.79856724,2.1774616,-0.2033624,1.7806584,-0.401764,-0.2033624,0.7886456,2.1774616,1.7806584,-0.6001656,1
21,0.98704726,2.1774616,1.1854535,-0.6001656,0.19344081,0.7886456,0.98704726,2.375863,-0.79856724,-0.79856724,2.1774616,-0.2033624,1.7806584,-0.401764,-0.2033624,0.7886456,2.1774616,1.7806584,-0.6001656,-0.2033624,1
