,0
0,2.45
1,2.46
2,2.47
3,2.45
4,2.46
5,2.45
6,2.45
7,2.49
8,2.45
9,2.46
10,2.45
11,2.45
12,2.51
13,2.45
14,2.46
15,2.45
16,2.45
17,2.46
18,2.45
19,2.46
20,2.45
21,2.45
22,2.51
23,2.49
24,2.45
25,2.46
26,2.45
27,2.46
28,2.51
29,2.45
30,2.45
31,2.45
32,2.45
33,2.46
34,2.54
35,2.45
36,2.45
37,2.46
38,2.52
39,2.5
40,2.46
41,2.45
42,2.46
43,2.46
44,2.51
45,2.46
46,2.47
47,2.46
48,2.55
49,2.48
50,2.46
51,2.46
52,2.46
53,2.47
54,2.46
55,2.46
56,2.5
57,2.46
58,2.51
59,2.47
60,2.53
61,2.47
62,2.46
63,2.47
64,2.47
65,2.47
66,2.46
67,2.46
68,2.46
69,2.46
70,2.53
71,2.58
72,2.46
73,2.47
74,2.47
75,2.47
76,2.46
77,2.46
78,2.48
79,2.47
80,2.47
81,2.47
82,2.46
83,2.47
84,2.46
85,2.5
86,2.46
87,2.48
88,2.48
89,2.46
90,2.46
91,2.46
92,2.47
93,2.52
94,2.46
95,2.48
96,2.46
97,2.48
98,2.52
99,2.46
100,2.47
101,2.46
102,2.46
103,2.47
104,2.46
105,2.46
106,2.48
107,2.46
108,2.46
109,2.46
110,2.46
111,2.47
112,2.46
113,2.47
114,2.55
115,2.46
116,2.46
117,2.54
118,2.46
119,2.48
120,2.47
121,2.46
122,2.47
123,2.46
124,2.48
125,2.46
126,2.46
127,2.47
128,2.46
129,2.48
130,2.48
131,2.46
132,2.46
133,2.46
134,2.46
135,2.49
136,2.46
137,2.46
138,2.49
139,2.46
140,2.46
141,2.46
142,2.47
143,2.5
144,2.49
145,2.46
146,2.47
147,2.49
148,2.46
149,2.48
150,2.46
151,2.47
152,2.47
153,2.46
154,2.5
155,2.46
156,2.46
157,2.49
158,2.46
159,2.47
160,2.46
161,2.46
162,2.47
163,2.47
164,2.47
165,2.46
166,2.46
167,2.46
168,2.46
169,2.46
170,2.46
171,2.46
172,2.46
173,2.46
174,2.47
175,2.46
176,2.46
177,2.46
178,2.47
179,2.46
180,2.46
181,2.49
182,2.46
183,2.5
184,2.46
185,2.46
186,2.49
187,2.47
188,2.46
189,2.46
190,2.46
191,2.46
192,2.5
193,2.46
194,2.46
195,2.46
196,2.46
197,2.47
198,2.46
199,2.46
200,2.46
201,2.46
202,2.46
203,2.46
204,2.51
205,2.46
206,2.47
207,2.46
208,2.47
209,2.46
210,2.46
211,2.46
212,2.46
213,2.47
214,2.48
215,2.46
216,2.46
217,2.46
218,2.46
219,2.46
220,2.5
221,2.46
222,2.46
223,2.46
