,0
2.435784,3.72
2.501664,3.72
2.51244,3.72
2.579004,3.72
2.642664,3.72
2.65344,3.72
2.71976,3.73
2.73054,3.73
2.795676,3.74
2.858784,3.75
2.86956,3.75
2.927788,3.75
2.938568,3.74
3.003396,3.74
3.014176,3.74
3.08534,3.72
3.096124,3.72
3.168628,3.72
3.179412,3.71
3.24622,3.71
3.307684,3.72
3.318464,3.72
3.390216,3.73
3.400988,3.73
3.469784,3.73
3.480564,3.73
3.54714,3.74
3.615464,3.73
3.690752,3.72
3.701528,3.72
3.770644,3.72
3.781424,3.72
3.846876,3.73
3.917864,3.73
3.928644,3.74
3.997868,3.74
4.064208,3.75
4.133684,3.75
4.14446,3.75
4.218144,3.73
4.228924,3.73
4.2975,3.68
4.365296,3.7
4.376072,3.7
4.386848,3.71
4.452196,3.72
4.462964,3.72
4.53168,3.73
4.593464,3.73
4.658344,3.73
4.669124,3.73
4.735432,3.73
4.746212,3.73
4.813796,3.72
4.875944,3.71
4.94922,3.73
4.960004,3.73
5.025332,3.73
5.0361,3.74
5.10206,3.74
5.112844,3.74
5.176212,3.73
5.241056,3.74
5.25184,3.74
5.315816,3.74
5.326596,3.74
5.395892,3.73
5.462984,3.72
5.526452,3.74
5.594368,3.74
5.660028,3.68
5.721528,3.68
5.732308,3.68
5.79966,3.7
5.810428,3.7
5.87752,3.71
5.94148,3.7
6.003404,3.7
6.014184,3.7
6.084188,3.7
6.09496,3.7
6.1597,3.71
6.221068,3.72
6.231852,3.72
6.299376,3.75
6.310144,3.75
6.369576,3.74
6.380356,3.75
6.448708,3.75
6.459488,3.75
6.5357,3.73
6.54648,3.73
6.617272,3.71
6.628056,3.72
6.706156,3.7
6.777688,3.72
6.847044,3.72
6.857812,3.73
6.931204,3.73
6.941984,3.74
6.95276,3.74
7.019124,3.74
7.029896,3.75
7.100168,3.74
7.11094,3.74
7.185068,3.73
7.195848,3.73
7.268804,3.73
7.279584,3.73
7.355052,3.73
7.365832,3.73
7.427784,3.74
7.495788,3.74
7.567924,3.75
7.578692,3.75
7.646584,3.75
7.657364,3.75
7.728512,3.73
7.796856,3.73
7.80764,3.73
7.87932,3.72
7.8901,3.72
7.900872,3.72
7.968704,3.7
7.979484,3.71
8.054468,3.72
8.065248,3.72
8.140076,3.72
8.150864,3.72
8.226756,3.75
8.2963,3.76
8.307076,3.76
8.377636,3.73
8.442716,3.73
8.507732,3.73
8.575224,3.73
8.639376,3.74
8.7042,3.74
8.714976,3.74
8.788752,3.73
8.854236,3.74
8.865016,3.74
8.937628,3.74
8.948408,3.74
9.014132,3.73
9.024912,3.73
9.096,3.73
9.106776,3.73
9.1771,3.68
9.244608,3.72
9.255392,3.72
9.324304,3.72
9.391524,3.73
9.455852,3.75
9.519904,3.75
9.58464,3.75
9.595464,3.75
9.663776,3.73
9.674604,3.73
9.73808,3.72
9.799624,3.69
9.810452,3.69
9.879432,3.73
9.890252,3.73
9.953632,3.74
10.017632,3.75
10.028444,3.75
10.09792,3.75
10.10874,3.75
10.175056,3.75
10.242104,3.74
10.305056,3.73
10.315876,3.73
10.381152,3.73
10.391976,3.72
10.458444,3.72
10.522596,3.74
10.58824,3.74
10.651896,3.75
10.66272,3.75
10.729916,3.75
10.740744,3.75
10.804744,3.73
10.869212,3.73
10.880036,3.72
10.948848,3.72
10.959672,3.72
11.022256,3.69
11.087072,3.72
11.153652,3.73
11.220712,3.75
11.284236,3.75
11.295052,3.76
11.361176,3.74
11.372004,3.74
11.435212,3.74
11.503588,3.71
11.514412,3.68
11.58348,3.68
11.594304,3.68
11.6581,3.68
11.71884,3.68
11.784948,3.68
11.795764,3.68
11.86076,3.68
11.871576,3.68
11.93516,3.68
11.998352,3.68
12.009172,3.68
12.076692,3.77
12.087512,3.77
12.154664,3.75
12.214332,3.75
12.225148,3.75
12.295988,3.74
12.306808,3.73
12.375652,3.74
12.386476,3.74
12.454016,3.75
12.520852,3.75
12.58872,3.76
12.650764,3.76
12.720944,3.76
12.786376,3.75
12.852248,3.75
12.916484,3.75
12.983956,3.75
12.99478,3.75
13.061552,3.76
13.07238,3.76
13.14442,3.76
13.155252,3.76
13.223992,3.76
13.234812,3.76
13.299612,3.76
13.310436,3.76
13.37952,3.75
13.390344,3.75
13.456236,3.75
13.519456,3.75
13.583252,3.75
13.650672,3.75
13.71636,3.75
13.727184,3.76
13.79302,3.77
13.803848,3.78
13.865956,3.76
13.934532,3.73
13.945356,3.73
14.0092,3.7
14.020024,3.7
14.084756,3.69
14.147948,3.69
14.158772,3.69
14.22614,3.73
14.236964,3.73
14.301976,3.73
14.362404,3.73
14.373224,3.72
14.44164,3.73
14.452464,3.73
14.51884,3.73
14.58072,3.71
14.591548,3.71
14.656828,3.7
14.66766,3.7
14.73944,3.7
14.750264,3.7
14.820248,3.72
14.885768,3.73
14.949268,3.72
14.9601,3.72
15.025836,3.76
15.036656,3.76
15.10238,3.73
15.165704,3.73
15.176532,3.73
15.244536,3.71
15.25536,3.7
15.321124,3.68
15.382924,3.68
15.393752,3.69
15.461088,3.69
15.4719,3.69
15.543196,3.74
15.554024,3.75
15.62048,3.77
15.682,3.75
15.69282,3.75
15.756792,3.73
15.76762,3.72
15.840412,3.69
15.851244,3.69
15.92728,3.68
15.938104,3.68
16.002192,3.71
16.077548,3.71
16.088372,3.71
16.158196,3.71
16.16902,3.71
16.23302,3.71
16.298328,3.71
16.361608,3.69
16.372424,3.69
16.437852,3.69
16.448672,3.69
16.514048,3.69
16.583152,3.7
16.649256,3.71
16.711652,3.71
16.722476,3.71
16.791472,3.74
16.802296,3.75
16.868472,3.74
16.929456,3.72
16.94028,3.72
17.006864,3.71
17.017688,3.71
17.083528,3.69
17.149616,3.69
17.213096,3.71
17.279936,3.72
17.29076,3.73
17.363296,3.78
17.37412,3.77
17.44798,3.75
17.519688,3.73
17.53052,3.73
17.604056,3.72
17.614884,3.72
17.692544,3.7
17.703368,3.7
17.774392,3.73
17.785212,3.74
17.853116,3.77
17.86394,3.77
17.941292,3.77
17.952116,3.77
18.022972,3.74
18.033796,3.74
18.106712,3.73
18.11754,3.73
18.19544,3.72
18.269316,3.73
18.280144,3.73
18.35354,3.74
18.364364,3.74
18.433408,3.74
18.508984,3.76
18.519808,3.76
18.590904,3.69
18.601728,3.69
18.675216,3.68
18.68604,3.68
18.759684,3.68
18.770512,3.68
18.839644,3.69
18.850476,3.69
18.928764,3.71
19.0018,3.72
19.012628,3.74
19.08602,3.75
19.096844,3.74
19.164616,3.7
19.233016,3.69
19.296808,3.69
19.361256,3.69
19.429932,3.7
19.490948,3.7
19.501776,3.7
19.568616,3.76
19.57944,3.77
19.645272,3.75
19.710624,3.71
19.721448,3.69
19.791412,3.68
19.802224,3.68
19.865684,3.68
19.931588,3.68
19.994728,3.69
20.005552,3.69
20.070036,3.7
20.08086,3.7
20.145828,3.77
20.208904,3.74
20.219728,3.74
20.283252,3.7
20.348608,3.68
20.420064,3.68
20.430884,3.68
20.497124,3.69
20.56228,3.7
20.625348,3.72
20.69608,3.77
20.763896,3.76
20.822324,3.72
20.833156,3.72
20.897192,3.69
20.962876,3.69
21.028652,3.69
21.091196,3.71
