,0
0,2.71
1,2.71
2,2.72
3,2.71
4,2.67
5,2.66
6,2.69
7,2.71
8,2.73
9,2.73
10,2.72
11,2.73
12,2.76
13,2.76
14,2.76
15,2.75
16,2.74
17,2.74
18,2.74
19,2.74
20,2.74
21,2.74
22,2.74
23,2.74
24,2.73
25,2.73
26,2.73
27,2.73
28,2.7
29,2.68
30,2.68
31,2.69
32,2.71
33,2.73
34,2.73
35,2.73
36,2.71
37,2.67
38,2.68
39,2.69
40,2.71
41,2.72
42,2.74
43,2.72
44,2.7
45,2.7
46,2.7
47,2.71
48,2.71
49,2.71
50,2.73
51,2.73
52,2.75
53,2.71
54,2.71
55,2.71
56,2.71
57,2.71
58,2.71
59,2.72
60,2.72
61,2.69
62,2.69
63,2.69
64,2.7
65,2.7
66,2.71
67,2.71
68,2.71
69,2.71
70,2.71
71,2.71
72,2.71
73,2.71
74,2.71
75,2.71
76,2.72
77,2.71
78,2.7
79,2.71
80,2.71
81,2.71
82,2.72
83,2.72
84,2.74
85,2.75
86,2.74
87,2.71
88,2.71
89,2.7
90,2.7
91,2.72
92,2.73
93,2.73
94,2.71
95,2.7
96,2.7
97,2.7
98,2.7
99,2.7
100,2.71
101,2.71
102,2.7
103,2.7
104,2.7
105,2.7
106,2.7
107,2.71
108,2.71
109,2.72
110,2.71
111,2.7
112,2.7
113,2.7
114,2.7
115,2.71
116,2.71
117,2.71
118,2.71
119,2.7
120,2.7
121,2.7
122,2.7
123,2.71
124,2.71
125,2.71
126,2.7
127,2.68
128,2.69
129,2.7
130,2.71
131,2.75
132,2.75
133,2.7
134,2.71
135,2.71
136,2.71
137,2.71
138,2.72
139,2.74
140,2.74
141,2.72
142,2.7
143,2.7
144,2.7
145,2.71
146,2.71
147,2.72
148,2.71
149,2.71
150,2.71
151,2.7
152,2.7
153,2.71
154,2.71
155,2.71
156,2.72
157,2.72
158,2.72
159,2.71
160,2.71
161,2.71
162,2.71
163,2.71
164,2.72
165,2.71
166,2.67
167,2.68
168,2.71
169,2.72
