,0
0,2.56
1,2.62
2,2.59
3,2.48
4,2.51
5,2.5
6,2.48
7,2.57
8,2.6
9,2.62
10,2.48
11,2.47
12,2.47
13,2.48
14,2.51
15,2.53
16,2.61
17,2.61
18,2.47
19,2.47
20,2.47
21,2.53
22,2.62
23,2.6
24,2.63
25,2.5
26,2.47
27,2.47
28,2.51
29,2.59
30,2.53
31,2.63
32,2.63
33,2.48
34,2.47
35,2.47
36,2.49
37,2.56
38,2.64
39,2.61
40,2.63
41,2.55
42,2.48
43,2.48
44,2.5
45,2.59
46,2.63
47,2.61
48,2.59
49,2.54
50,2.49
51,2.49
52,2.49
53,2.56
54,2.58
55,2.63
56,2.54
57,2.49
58,2.49
59,2.49
60,2.49
61,2.58
62,2.58
63,2.61
64,2.55
65,2.53
66,2.49
67,2.49
68,2.49
69,2.57
70,2.63
71,2.6
72,2.54
73,2.49
74,2.49
75,2.49
76,2.49
77,2.56
78,2.57
79,2.59
80,2.59
81,2.57
82,2.49
83,2.49
84,2.5
85,2.5
86,2.54
87,2.65
88,2.65
89,2.62
90,2.49
91,2.49
92,2.48
93,2.52
94,2.6
95,2.64
96,2.61
97,2.49
98,2.47
99,2.48
100,2.48
101,2.51
102,2.59
103,2.64
104,2.62
105,2.49
106,2.48
107,2.49
108,2.49
109,2.54
110,2.58
111,2.62
112,2.52
113,2.48
114,2.48
115,2.48
116,2.49
117,2.53
118,2.61
119,2.62
120,2.68
121,2.49
122,2.47
123,2.48
124,2.49
125,2.55
126,2.59
127,2.62
128,2.49
129,2.47
130,2.47
131,2.47
132,2.52
133,2.61
134,2.62
135,2.59
136,2.47
137,2.48
138,2.48
139,2.48
140,2.53
141,2.6
142,2.65
143,2.66
144,2.5
145,2.51
146,2.48
147,2.51
148,2.62
149,2.64
150,2.7
151,2.67
152,2.5
153,2.48
154,2.48
155,2.54
156,2.59
157,2.65
158,2.55
159,2.49
160,2.49
161,2.47
162,2.49
163,2.62
164,2.48
165,2.47
166,2.48
167,2.48
168,2.48
169,2.48
170,2.56
171,2.49
172,2.48
173,2.48
174,2.47
175,2.47
176,2.48
177,2.5
178,2.52
179,2.48
180,2.48
181,2.48
182,2.48
183,2.47
184,2.47
185,2.49
186,2.52
187,2.48
188,2.48
189,2.49
190,2.47
191,2.49
192,2.49
193,2.53
194,2.57
195,2.54
196,2.53
197,2.47
198,2.47
199,2.49
200,2.55
201,2.57
202,2.63
203,2.5
204,2.48
205,2.5
206,2.48
207,2.59
208,2.52
209,2.63
210,2.56
211,2.48
212,2.47
213,2.49
214,2.58
215,2.51
216,2.62
217,2.59
218,2.5
219,2.51
220,2.47
221,2.49
222,2.52
223,2.57
224,2.59
225,2.51
226,2.48
227,2.48
228,2.49
229,2.56
230,2.51
231,2.6
232,2.6
233,2.5
234,2.48
235,2.49
236,2.49
237,2.53
238,2.56
239,2.59
240,2.5
241,2.49
242,2.48
243,2.49
244,2.52
245,2.54
246,2.56
247,2.57
248,2.48
249,2.48
250,2.5
251,2.51
252,2.57
253,2.57
254,2.62
255,2.49
256,2.47
257,2.47
258,2.5
259,2.52
260,2.61
261,2.62
262,2.49
263,2.46
264,2.47
265,2.51
266,2.52
267,2.51
268,2.59
269,2.6
270,2.49
271,2.47
272,2.48
273,2.55
274,2.56
275,2.59
276,2.66
277,2.6
278,2.47
279,2.47
280,2.47
281,2.52
282,2.5
283,2.48
284,2.59
285,2.54
286,2.48
287,2.48
288,2.49
289,2.54
