,0
0,2.76
1,2.75
2,2.75
3,2.76
4,2.76
5,2.76
6,2.76
7,2.76
8,2.76
9,2.76
10,2.76
11,2.77
12,2.77
13,2.76
14,2.76
15,2.76
16,2.76
17,2.76
18,2.76
19,2.76
20,2.75
21,2.76
22,2.75
23,2.76
24,2.76
25,2.77
26,2.76
27,2.77
28,2.77
29,2.76
30,2.75
31,2.76
32,2.76
33,2.77
34,2.76
35,2.76
36,2.77
37,2.77
38,2.76
39,2.77
40,2.77
41,2.77
42,2.76
43,2.76
44,2.76
45,2.76
46,2.76
47,2.76
48,2.76
49,2.77
50,2.76
51,2.76
52,2.77
53,2.77
54,2.76
55,2.76
56,2.76
57,2.77
58,2.76
59,2.76
60,2.74
61,2.75
62,2.77
63,2.77
64,2.76
65,2.75
66,2.75
67,2.77
68,2.76
69,2.76
70,2.76
71,2.75
72,2.77
73,2.76
74,2.76
75,2.75
76,2.76
77,2.76
78,2.77
79,2.76
80,2.74
81,2.77
82,2.78
83,2.77
84,2.76
85,2.76
86,2.78
87,2.77
88,2.77
89,2.76
90,2.76
91,2.78
92,2.77
93,2.76
94,2.76
95,2.77
96,2.77
97,2.77
98,2.76
99,2.76
100,2.77
101,2.77
102,2.77
103,2.76
104,2.76
105,2.77
106,2.76
107,2.77
108,2.76
109,2.77
110,2.77
111,2.77
112,2.77
113,2.77
114,2.76
115,2.77
116,2.76
117,2.77
118,2.77
119,2.76
120,2.76
121,2.76
122,2.77
123,2.77
124,2.76
125,2.77
126,2.77
127,2.76
128,2.76
129,2.76
130,2.77
131,2.77
132,2.76
133,2.76
134,2.77
135,2.78
136,2.76
137,2.77
138,2.75
139,2.77
140,2.78
141,2.78
142,2.77
143,2.76
144,2.76
145,2.77
146,2.78
147,2.76
148,2.76
149,2.76
150,2.77
151,2.76
152,2.76
153,2.75
154,2.77
155,2.77
156,2.76
157,2.77
158,2.76
159,2.77
160,2.78
161,2.76
162,2.76
163,2.76
164,2.78
165,2.78
166,2.76
167,2.76
168,2.76
169,2.77
170,2.77
171,2.77
172,2.76
173,2.76
174,2.77
175,2.76
176,2.76
177,2.76
178,2.77
179,2.78
180,2.76
181,2.76
182,2.76
183,2.77
184,2.77
185,2.76
186,2.76
187,2.76
188,2.77
189,2.77
190,2.76
191,2.76
192,2.75
193,2.76
194,2.77
195,2.74
196,2.75
197,2.76
198,2.76
199,2.77
200,2.77
201,2.75
202,2.76
203,2.75
204,2.76
205,2.77
206,2.76
207,2.75
208,2.75
