,0
2.563892,3.38
2.640124,3.37
2.651036,3.37
2.72226,3.37
2.73318,3.37
2.806492,3.37
2.817404,3.37
2.891628,3.37
2.90254,3.37
2.974808,3.37
2.985724,3.37
3.0582,3.37
3.06912,3.37
3.142456,3.37
3.153368,3.37
3.22636,3.37
3.301232,3.37
3.312148,3.37
3.39024,3.37
3.40116,3.37
3.470844,3.37
3.481756,3.37
3.55542,3.37
3.566332,3.37
3.643972,3.37
3.71788,3.37
3.728804,3.37
3.80474,3.37
3.81566,3.37
3.893768,3.37
3.966592,3.37
3.977516,3.37
4.05504,3.37
4.065956,3.37
4.145156,3.37
4.217856,3.37
4.228772,3.37
4.30768,3.37
4.3186,3.37
4.39664,3.37
4.471288,3.37
4.482208,3.37
4.560908,3.37
4.634528,3.38
4.645444,3.37
4.717164,3.37
4.728088,3.36
4.799992,3.37
4.81092,3.37
4.88572,3.37
4.896636,3.37
4.9674,3.37
4.978324,3.37
5.050528,3.38
5.06144,3.38
5.133844,3.37
5.144756,3.37
5.218372,3.36
5.229284,3.36
5.299948,3.37
5.310864,3.36
5.385872,3.37
5.3968,3.37
5.465516,3.37
5.476436,3.37
5.552428,3.37
5.563348,3.36
5.63588,3.37
5.646796,3.37
5.71654,3.37
5.727456,3.37
5.798776,3.36
5.809692,3.36
5.88458,3.37
5.8955,3.37
5.965448,3.39
5.976368,3.39
6.049344,3.37
6.060268,3.37
6.134632,3.38
6.145544,3.36
6.215972,3.37
6.226892,3.36
6.300184,3.36
6.311108,3.36
6.395628,3.38
6.463596,3.38
6.474504,3.39
6.55606,3.37
6.56698,3.37
6.637072,3.37
6.647992,3.37
6.723108,3.36
6.734028,3.36
6.814932,3.37
6.825844,3.37
6.90592,3.36
6.916832,3.39
6.99386,3.37
7.066796,3.37
7.077708,3.36
7.158704,3.38
7.228944,3.36
7.301236,3.36
7.312152,3.37
7.384452,3.36
7.395372,3.37
7.468956,3.36
7.479872,3.36
7.55124,3.37
7.56216,3.37
7.631764,3.36
7.642688,3.36
7.714,3.37
7.724912,3.37
7.804728,3.37
7.880448,3.37
7.891372,3.37
7.961748,3.36
8.029888,3.36
8.040816,3.36
8.118016,3.38
8.12894,3.38
8.198392,3.39
8.209312,3.39
8.2938,3.38
8.368796,3.37
8.442052,3.38
8.50862,3.37
8.580484,3.38
8.5914,3.38
8.662856,3.37
8.67378,3.37
8.746392,3.37
8.757316,3.37
8.830036,3.37
8.840948,3.38
8.912112,3.36
8.923028,3.36
8.9939,3.37
9.063852,3.37
9.074772,3.36
9.145844,3.39
9.15676,3.36
9.228396,3.37
9.239308,3.37
9.314808,3.36
9.325736,3.36
9.393356,3.36
9.471708,3.37
9.547224,3.39
9.558144,3.39
9.62874,3.38
9.639652,3.38
9.71218,3.36
9.723092,3.36
9.796452,3.36
9.807372,3.36
9.876016,3.36
9.946064,3.36
9.956988,3.37
10.031872,3.4
10.042784,3.39
10.11504,3.37
10.125964,3.37
10.196364,3.37
10.20728,3.37
10.282252,3.37
10.293176,3.36
10.36364,3.37
10.374564,3.37
10.448268,3.38
10.45918,3.4
10.52978,3.4
10.5407,3.38
10.611964,3.37
10.622884,3.37
10.687004,3.38
10.75884,3.37
10.828704,3.37
10.839628,3.37
10.908344,3.38
10.979272,3.37
10.990188,3.36
11.057792,3.36
11.130096,3.37
11.141016,3.36
11.21458,3.37
11.225504,3.36
11.29676,3.38
11.30768,3.38
11.381848,3.37
11.392752,3.37
11.466352,3.4
11.538488,3.37
11.607116,3.38
11.678932,3.36
11.689844,3.36
11.75954,3.36
11.770452,3.36
11.84302,3.38
11.853944,3.38
11.928372,3.38
11.939292,3.38
12.009008,3.39
12.019924,3.39
12.094624,3.38
12.10554,3.38
12.180244,3.38
12.191164,3.37
12.263924,3.36
12.274844,3.36
12.345304,3.38
12.35622,3.38
12.429028,3.37
12.439952,3.4
12.509328,3.37
12.520244,3.37
12.594688,3.37
12.605608,3.36
12.677348,3.37
12.688268,3.37
12.757524,3.36
12.768444,3.36
12.842064,3.38
12.852968,3.38
12.936248,3.37
13.013088,3.38
13.024004,3.38
13.10192,3.36
13.174988,3.37
13.185904,3.37
13.258768,3.36
13.26968,3.36
13.342052,3.37
13.352976,3.36
13.427988,3.36
13.438908,3.4
13.509424,3.39
13.520348,3.36
13.605452,3.36
13.67556,3.36
13.686468,3.37
13.756276,3.37
13.767196,3.36
13.8422,3.37
13.85312,3.36
13.926872,3.37
13.937788,3.37
14.017236,3.37
14.095516,3.36
14.106424,3.37
14.185572,3.37
14.253848,3.37
14.326568,3.37
14.337492,3.37
14.409352,3.38
14.420276,3.38
14.489448,3.36
14.500372,3.36
14.574864,3.37
14.585788,3.37
14.658672,3.36
14.669592,3.38
14.73662,3.36
14.806932,3.36
