,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,LABEL
0,-0.0936557,-0.93740094,-0.93740094,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,8
1,-0.93740094,-0.93740094,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,8
2,-0.93740094,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,8
3,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,8
4,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,8
5,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,8
6,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,8
7,-0.0936557,-0.0936557,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,8
8,-0.0936557,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,8
9,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,8
10,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,8
11,0.7500896,0.7500896,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,8
12,0.7500896,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,-0.0936557,8
13,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,-0.0936557,-0.0936557,8
14,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,8
15,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,8
16,-0.0936557,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,-0.0936557,8
17,-0.0936557,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,-0.0936557,0.7500896,8
18,-0.0936557,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,-0.0936557,0.7500896,0.7500896,8
19,-0.0936557,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,8
20,-0.93740094,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,0.7500896,8
21,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,0.7500896,0.7500896,8
22,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,0.7500896,0.7500896,0.7500896,8
23,-0.0936557,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,0.7500896,0.7500896,0.7500896,-0.0936557,8
24,-0.0936557,0.7500896,-0.0936557,0.7500896,0.7500896,-0.0936557,-0.93740094,-0.0936557,-0.0936557,0.7500896,-0.0936557,-0.0936557,0.7500896,0.7500896,-0.0936557,0.7500896,0.7500896,0.7500896,-0.0936557,-0.0936557,8
