,0
0,2.75
1,2.76
2,2.77
3,2.72
4,2.73
5,2.74
6,2.76
7,2.76
8,2.75
9,2.77
10,2.76
11,2.77
12,2.76
13,2.74
14,2.76
15,2.77
16,2.7
17,2.7
18,2.72
19,2.72
20,2.73
21,2.74
22,2.73
23,2.7
24,2.71
25,2.71
26,2.73
27,2.74
28,2.74
29,2.7
30,2.71
31,2.71
32,2.72
33,2.73
34,2.72
35,2.71
36,2.71
37,2.71
38,2.71
39,2.74
40,2.75
41,2.74
42,2.71
43,2.71
44,2.71
45,2.74
46,2.75
47,2.74
48,2.7
49,2.71
50,2.71
51,2.72
52,2.74
53,2.74
54,2.72
55,2.7
56,2.7
57,2.72
58,2.73
59,2.72
60,2.71
61,2.71
62,2.71
63,2.72
64,2.72
65,2.72
66,2.74
67,2.7
68,2.69
69,2.72
70,2.74
71,2.74
72,2.71
73,2.72
74,2.75
75,2.75
76,2.77
77,2.72
78,2.72
79,2.71
80,2.75
81,2.74
82,2.77
83,2.75
84,2.72
85,2.72
86,2.73
87,2.75
88,2.74
89,2.74
90,2.72
91,2.72
92,2.7
93,2.74
94,2.74
95,2.76
96,2.7
97,2.71
98,2.75
99,2.75
100,2.74
101,2.75
102,2.71
103,2.71
104,2.72
105,2.72
106,2.75
107,2.75
108,2.7
109,2.7
110,2.7
111,2.72
112,2.75
113,2.75
114,2.69
115,2.69
116,2.71
117,2.68
118,2.71
119,2.75
120,2.69
121,2.69
122,2.7
123,2.71
124,2.73
125,2.75
126,2.7
127,2.7
128,2.7
129,2.74
130,2.71
131,2.73
132,2.71
133,2.7
134,2.7
135,2.73
136,2.75
137,2.73
138,2.7
139,2.71
140,2.7
141,2.75
142,2.76
143,2.77
144,2.71
145,2.71
146,2.74
147,2.74
148,2.76
149,2.7
150,2.69
151,2.74
152,2.75
153,2.78
154,2.7
155,2.7
156,2.72
157,2.73
158,2.76
159,2.73
160,2.7
161,2.71
162,2.73
163,2.76
164,2.76
165,2.71
166,2.69
167,2.7
168,2.74
169,2.75
170,2.77
171,2.71
172,2.69
173,2.71
174,2.74
175,2.74
176,2.74
177,2.7
178,2.71
179,2.72
180,2.76
181,2.7
182,2.71
183,2.71
184,2.74
185,2.72
186,2.75
187,2.7
188,2.71
189,2.74
190,2.75
191,2.74
192,2.71
193,2.71
194,2.7
195,2.75
196,2.76
197,2.75
198,2.73
199,2.72
200,2.71
201,2.7
202,2.7
203,2.71
204,2.73
205,2.74
206,2.72
207,2.71
208,2.71
209,2.72
210,2.72
211,2.75
212,2.74
213,2.72
214,2.71
215,2.72
216,2.73
217,2.74
218,2.75
219,2.72
220,2.72
221,2.71
222,2.72
223,2.74
224,2.75
225,2.75
226,2.71
227,2.71
228,2.72
229,2.7
230,2.74
231,2.72
232,2.71
233,2.71
234,2.71
235,2.72
