,0
0,2.73
1,2.73
2,2.73
3,2.73
4,2.73
5,2.73
6,2.73
7,2.73
8,2.73
9,2.73
10,2.73
11,2.7
12,2.71
13,2.71
14,2.71
15,2.71
16,2.71
17,2.71
18,2.71
19,2.71
20,2.71
21,2.71
22,2.71
23,2.71
24,2.71
25,2.71
26,2.71
27,2.71
28,2.71
29,2.71
30,2.71
31,2.71
32,2.71
33,2.71
34,2.71
35,2.71
36,2.71
37,2.71
38,2.69
39,2.71
40,2.72
41,2.7
42,2.71
43,2.61
44,2.61
45,2.61
46,2.68
47,2.67
48,2.67
49,2.66
50,2.66
51,2.65
52,2.7
53,2.71
54,2.71
55,2.72
56,2.72
57,2.72
58,2.72
59,2.72
60,2.72
61,2.72
62,2.72
63,2.72
64,2.72
65,2.72
66,2.72
67,2.72
68,2.72
69,2.71
70,2.71
71,2.71
72,2.7
73,2.71
74,2.71
75,2.69
76,2.7
77,2.71
78,2.71
79,2.71
80,2.71
81,2.71
82,2.71
83,2.71
84,2.71
85,2.71
86,2.71
87,2.71
88,2.71
89,2.71
90,2.69
91,2.7
92,2.68
93,2.71
94,2.71
95,2.73
96,2.72
97,2.71
98,2.71
99,2.71
100,2.71
101,2.71
102,2.72
103,2.72
104,2.71
105,2.72
106,2.72
107,2.72
108,2.72
109,2.72
110,2.71
111,2.71
112,2.71
113,2.72
114,2.72
115,2.72
116,2.72
117,2.72
118,2.72
119,2.71
120,2.72
121,2.72
122,2.72
123,2.72
124,2.7
125,2.71
126,2.71
127,2.71
128,2.71
129,2.71
130,2.71
131,2.71
132,2.71
133,2.7
134,2.7
135,2.7
136,2.71
137,2.71
138,2.71
139,2.71
140,2.71
141,2.7
142,2.69
143,2.71
144,2.71
145,2.71
146,2.71
147,2.71
148,2.72
149,2.72
150,2.71
151,2.71
152,2.71
153,2.71
154,2.71
155,2.72
156,2.72
157,2.72
158,2.71
159,2.71
160,2.71
161,2.71
162,2.71
163,2.71
164,2.71
165,2.71
166,2.71
167,2.71
168,2.72
169,2.71
170,2.72
171,2.72
172,2.72
173,2.72
174,2.72
175,2.72
176,2.73
177,2.73
178,2.73
179,2.73
180,2.73
181,2.73
182,2.73
183,2.73
184,2.73
185,2.73
186,2.73
187,2.73
188,2.73
189,2.73
190,2.73
191,2.73
192,2.73
193,2.73
194,2.72
195,2.72
196,2.72
197,2.72
198,2.72
199,2.72
200,2.72
201,2.72
