Channel,CH1
Frequency            :,  ?
Period               :,  ?
PK-PK                :,101.6mV
Probe attenuation    :,10X
Voltage per ADC value:,0.244141mV
Time interval        :,400.00000us

index,CH1_Voltage(mV)
1837,222.656250
1838,218.750000
1839,222.656250
1840,222.656250
1841,222.656250
1842,222.656250
1843,218.750000
1844,218.750000
1845,226.562500
1846,222.656250
1847,222.656250
1848,207.031250
1849,222.656250
1850,218.750000
1851,214.843750
1852,218.750000
1853,222.656250
1854,222.656250
1855,218.750000
1856,218.750000
1857,222.656250
1858,222.656250
1859,222.656250
1860,222.656250
1861,222.656250
1862,222.656250
1863,222.656250
1864,222.656250
1865,222.656250
1866,222.656250
1867,222.656250
1868,222.656250
1869,222.656250
1870,222.656250
1871,222.656250
1872,222.656250
1873,218.750000
1874,222.656250
1875,218.750000
1876,222.656250
1877,218.750000
1878,222.656250
1879,222.656250
1880,222.656250
1881,222.656250
1882,222.656250
1883,218.750000
1884,222.656250
1885,222.656250
1886,222.656250
1887,230.468750
1888,222.656250
1889,222.656250
1890,222.656250
1891,222.656250
1892,222.656250
1893,222.656250
1894,222.656250
1895,230.468750
1896,222.656250
1897,222.656250
1898,218.750000
1899,222.656250
1900,230.468750
1901,222.656250
1902,234.375000
1903,218.750000
1904,222.656250
1905,222.656250
1906,222.656250
1907,222.656250
1908,222.656250
1909,222.656250
1910,222.656250
1911,222.656250
1912,222.656250
1913,222.656250
1914,222.656250
1915,222.656250
1916,222.656250
1917,222.656250
1918,222.656250
1919,222.656250
1920,222.656250
1921,222.656250
1922,222.656250
1923,222.656250
1924,218.750000
1925,218.750000
1926,222.656250
1927,222.656250
1928,222.656250
1929,222.656250
1930,222.656250
1931,222.656250
1932,222.656250
1933,222.656250
1934,222.656250
1935,222.656250
1936,222.656250
1937,222.656250
1938,222.656250
1939,222.656250
1940,222.656250
1941,222.656250
1942,222.656250
1943,222.656250
1944,222.656250
1945,230.468750
1946,234.375000
1947,222.656250
1948,222.656250
1949,222.656250
1950,222.656250
1951,222.656250
1952,222.656250
1953,222.656250
1954,218.750000
1955,222.656250
1956,222.656250
1957,222.656250
1958,222.656250
1959,222.656250
1960,234.375000
1961,222.656250
1962,222.656250
1963,222.656250
1964,222.656250
1965,222.656250
1966,222.656250
1967,222.656250
1968,222.656250
1969,222.656250
1970,222.656250
1971,222.656250
1972,218.750000
1973,222.656250
1974,218.750000
1975,222.656250
1976,222.656250
1977,222.656250
1978,218.750000
1979,222.656250
1980,222.656250
1981,218.750000
1982,222.656250
1983,210.937500
1984,222.656250
1985,222.656250
1986,222.656250
1987,218.750000
1988,218.750000
1989,222.656250
1990,218.750000
1991,222.656250
1992,218.750000
1993,214.843750
1994,214.843750
1995,218.750000
1996,214.843750
1997,218.750000
1998,214.843750
1999,218.750000
2000,218.750000
2001,214.843750
2002,218.750000
2003,218.750000
2004,222.656250
2005,218.750000
2006,214.843750
2007,218.750000
2008,214.843750
2009,222.656250
2010,222.656250
2011,222.656250
2012,222.656250
2013,218.750000
2014,218.750000
2015,222.656250
2016,222.656250
2017,222.656250
2018,218.750000
2019,214.843750
2020,214.843750
2021,218.750000
2022,214.843750
2023,222.656250
2024,214.843750
2025,218.750000
2026,222.656250
2027,218.750000
2028,218.750000
2029,222.656250
2030,222.656250
2031,222.656250
2032,222.656250
2033,214.843750
2034,218.750000
2035,218.750000
2036,218.750000
2037,222.656250
2038,218.750000
2039,210.937500
2040,214.843750
2041,214.843750
2042,214.843750
2043,218.750000
2044,214.843750
2045,214.843750
2046,214.843750
2047,214.843750
2048,214.843750
2049,214.843750
2050,214.843750
2051,210.937500
2052,214.843750
2053,210.937500
2054,210.937500
2055,214.843750
2056,214.843750
2057,218.750000
2058,218.750000
2059,214.843750
2060,218.750000
2061,214.843750
2062,218.750000
2063,218.750000
2064,214.843750
2065,214.843750
2066,214.843750
2067,214.843750
2068,222.656250
2069,214.843750
2070,218.750000
2071,218.750000
2072,218.750000
2073,222.656250
2074,214.843750
2075,214.843750
2076,218.750000
2077,218.750000
2078,218.750000
2079,214.843750
2080,218.750000
2081,214.843750
2082,218.750000
2083,218.750000
2084,218.750000
2085,214.843750
2086,222.656250
2087,222.656250
2088,222.656250
2089,214.843750
2090,210.937500
2091,214.843750
2092,210.937500
2093,207.031250
2094,207.031250
2095,210.937500
2096,207.031250
2097,210.937500
2098,210.937500
2099,218.750000
2100,214.843750
2101,214.843750
2102,214.843750
2103,214.843750
2104,214.843750
2105,214.843750
2106,214.843750
2107,214.843750
2108,214.843750
2109,214.843750
2110,222.656250
2111,214.843750
2112,218.750000
2113,218.750000
2114,218.750000
2115,214.843750
2116,214.843750
2117,203.125000
2118,203.125000
2119,203.125000
2120,199.218750
2121,210.937500
2122,210.937500
2123,214.843750
2124,214.843750
2125,214.843750
2126,214.843750
2127,210.937500
2128,218.750000
2129,214.843750
2130,218.750000
2131,218.750000
2132,214.843750
2133,214.843750
2134,218.750000
2135,218.750000
2136,218.750000
2137,218.750000
2138,214.843750
2139,218.750000
2140,218.750000
2141,214.843750
2142,218.750000
2143,214.843750
2144,218.750000
2145,222.656250
2146,214.843750
2147,218.750000
2148,218.750000
2149,203.125000
2150,218.750000
2151,214.843750
2152,214.843750
2153,218.750000
2154,214.843750
2155,214.843750
2156,222.656250
2157,214.843750
2158,218.750000
2159,218.750000
2160,218.750000
2161,214.843750
2162,214.843750
2163,214.843750
2164,218.750000
2165,214.843750
2166,218.750000
2167,214.843750
2168,230.468750
2169,218.750000
2170,218.750000
2171,218.750000
2172,222.656250
2173,222.656250
2174,222.656250
2175,222.656250
2176,218.750000
2177,218.750000
2178,218.750000
2179,218.750000
2180,210.937500
2181,218.750000
2182,218.750000
2183,214.843750
2184,218.750000
2185,222.656250
2186,218.750000
2187,214.843750
2188,218.750000
2189,222.656250
2190,218.750000
2191,214.843750
2192,222.656250
2193,214.843750
2194,218.750000
2195,214.843750
2196,214.843750
2197,218.750000
2198,218.750000
2199,218.750000
2200,218.750000
2201,218.750000
2202,218.750000
2203,214.843750
2204,218.750000
2205,214.843750
2206,218.750000
2207,214.843750
2208,214.843750
2209,214.843750
2210,218.750000
2211,218.750000
2212,222.656250
2213,218.750000
2214,214.843750
2215,218.750000
2216,218.750000
2217,214.843750
2218,214.843750
2219,214.843750
2220,214.843750
2221,218.750000
2222,214.843750
2223,218.750000
2224,218.750000
2225,218.750000
2226,214.843750
2227,214.843750
2228,218.750000
2229,218.750000
2230,210.937500
2231,218.750000
2232,214.843750
2233,218.750000
2234,214.843750
2235,218.750000
2236,214.843750
2237,218.750000
2238,214.843750
2239,222.656250
2240,214.843750
2241,218.750000
2242,214.843750
2243,214.843750
2244,222.656250
2245,214.843750
2246,222.656250
2247,214.843750
2248,218.750000
2249,218.750000
2250,218.750000
2251,218.750000
2252,218.750000
2253,214.843750
2254,214.843750
2255,214.843750
2256,214.843750
2257,214.843750
2258,218.750000
2259,214.843750
2260,218.750000
2261,222.656250
2262,214.843750
2263,218.750000
2264,222.656250
2265,218.750000
2266,214.843750
2267,214.843750
2268,218.750000
2269,214.843750
2270,214.843750
2271,214.843750
2272,218.750000
2273,218.750000
2274,214.843750
2275,218.750000
2276,214.843750
2277,218.750000
2278,218.750000
2279,218.750000
2280,218.750000
2281,218.750000
2282,214.843750
2283,218.750000
2284,218.750000
2285,214.843750
2286,222.656250
2287,218.750000
2288,218.750000
2289,214.843750
2290,218.750000
2291,218.750000
2292,218.750000
2293,222.656250
2294,222.656250
2295,218.750000
2296,214.843750
2297,222.656250
2298,218.750000
2299,218.750000
2300,218.750000
2301,214.843750
2302,218.750000
2303,214.843750
2304,218.750000
2305,218.750000
2306,218.750000
2307,214.843750
2308,222.656250
2309,218.750000
2310,218.750000
2311,214.843750
2312,222.656250
2313,218.750000
2314,214.843750
2315,218.750000
2316,222.656250
2317,218.750000
2318,218.750000
2319,218.750000
2320,214.843750
2321,218.750000
2322,218.750000
2323,218.750000
2324,214.843750
2325,222.656250
2326,218.750000
2327,218.750000
2328,222.656250
2329,218.750000
2330,214.843750
2331,222.656250
2332,218.750000
2333,218.750000
2334,214.843750
2335,218.750000
2336,222.656250
2337,218.750000
2338,222.656250
2339,218.750000
2340,222.656250
2341,214.843750
2342,222.656250
2343,218.750000
2344,214.843750
2345,218.750000
2346,218.750000
2347,222.656250
2348,218.750000
2349,218.750000
2350,218.750000
2351,214.843750
2352,214.843750
2353,214.843750
2354,218.750000
2355,218.750000
2356,214.843750
2357,218.750000
2358,214.843750
2359,218.750000
2360,214.843750
2361,218.750000
2362,214.843750
2363,214.843750
2364,214.843750
2365,218.750000
2366,218.750000
2367,214.843750
2368,218.750000
2369,222.656250
2370,222.656250
2371,214.843750
2372,214.843750
2373,218.750000
2374,218.750000
2375,218.750000
2376,218.750000
2377,218.750000
2378,218.750000
2379,218.750000
2380,218.750000
2381,218.750000
2382,218.750000
2383,214.843750
2384,218.750000
2385,214.843750
2386,214.843750
2387,222.656250
2388,214.843750
2389,218.750000
2390,222.656250
2391,218.750000
2392,222.656250
2393,218.750000
2394,218.750000
2395,218.750000
2396,214.843750
2397,222.656250
2398,222.656250
2399,214.843750
2400,230.468750
2401,218.750000
2402,218.750000
2403,222.656250
2404,218.750000
2405,218.750000
2406,218.750000
2407,218.750000
2408,222.656250
2409,214.843750
2410,214.843750
2411,222.656250
2412,218.750000
2413,222.656250
2414,222.656250
2415,218.750000
2416,214.843750
2417,218.750000
2418,222.656250
2419,222.656250
2420,222.656250
2421,214.843750
2422,218.750000
2423,218.750000
2424,222.656250
2425,218.750000
2426,218.750000
2427,218.750000
2428,218.750000
2429,218.750000
2430,218.750000
2431,214.843750
2432,222.656250
2433,218.750000
2434,218.750000
2435,214.843750
2436,218.750000
2437,222.656250
2438,218.750000
2439,222.656250
2440,214.843750
2441,222.656250
2442,222.656250
2443,218.750000
2444,218.750000
2445,222.656250
2446,222.656250
2447,218.750000
2448,222.656250
2449,222.656250
2450,222.656250
2451,222.656250
2452,222.656250
2453,222.656250
2454,230.468750
2455,218.750000
2456,218.750000
2457,222.656250
2458,222.656250
2459,222.656250
2460,218.750000
2461,218.750000
2462,222.656250
2463,222.656250
2464,222.656250
2465,222.656250
2466,226.562500
2467,222.656250
2468,222.656250
2469,222.656250
2470,222.656250
2471,222.656250
2472,222.656250
2473,214.843750
2474,214.843750
2475,214.843750
2476,214.843750
2477,210.937500
2478,214.843750
2479,214.843750
2480,214.843750
2481,203.125000
2482,218.750000
2483,230.468750
2484,222.656250
2485,222.656250
2486,222.656250
2487,222.656250
2488,222.656250
2489,226.562500
2490,222.656250
2491,222.656250
2492,222.656250
2493,222.656250
2494,195.312500
2495,210.937500
2496,214.843750
2497,210.937500
2498,214.843750
2499,218.750000
2500,222.656250
2501,222.656250
2502,214.843750
2503,214.843750
2504,218.750000
2505,222.656250
2506,230.468750
2507,230.468750
2508,230.468750
2509,230.468750
2510,222.656250
2511,226.562500
2512,230.468750
2513,230.468750
2514,230.468750
2515,230.468750
2516,226.562500
2517,230.468750
2518,230.468750
2519,230.468750
2520,222.656250
2521,230.468750
2522,230.468750
2523,230.468750
2524,230.468750
2525,230.468750
2526,230.468750
2527,230.468750
2528,226.562500
2529,226.562500
2530,222.656250
2531,230.468750
2532,230.468750
2533,226.562500
2534,230.468750
2535,238.281250
2536,234.375000
2537,230.468750
2538,230.468750
2539,230.468750
2540,234.375000
2541,230.468750
2542,226.562500
2543,230.468750
2544,234.375000
2545,230.468750
2546,230.468750
2547,230.468750
2548,230.468750
2549,230.468750
2550,222.656250
2551,230.468750
2552,230.468750
2553,230.468750
2554,230.468750
2555,234.375000
2556,230.468750
2557,230.468750
2558,230.468750
2559,230.468750
2560,230.468750
2561,230.468750
2562,234.375000
2563,230.468750
2564,230.468750
2565,230.468750
2566,230.468750
2567,230.468750
2568,230.468750
2569,230.468750
2570,230.468750
2571,230.468750
2572,230.468750
2573,234.375000
2574,238.281250
2575,238.281250
2576,238.281250
2577,230.468750
2578,230.468750
2579,230.468750
2580,238.281250
2581,234.375000
2582,230.468750
2583,230.468750
2584,234.375000
2585,230.468750
2586,234.375000
2587,234.375000
2588,230.468750
2589,230.468750
2590,238.281250
2591,230.468750
2592,230.468750
2593,230.468750
2594,238.281250
2595,230.468750
2596,230.468750
2597,230.468750
2598,230.468750
2599,234.375000
2600,230.468750
2601,234.375000
2602,230.468750
2603,234.375000
2604,234.375000
2605,234.375000
2606,230.468750
2607,230.468750
2608,234.375000
2609,230.468750
2610,230.468750
2611,230.468750
2612,230.468750
2613,234.375000
2614,234.375000
2615,234.375000
2616,234.375000
2617,230.468750
2618,234.375000
2619,230.468750
2620,234.375000
2621,234.375000
2622,234.375000
2623,234.375000
2624,234.375000
2625,234.375000
2626,230.468750
2627,234.375000
2628,234.375000
2629,230.468750
2630,234.375000
2631,238.281250
2632,238.281250
2633,234.375000
2634,234.375000
2635,238.281250
2636,234.375000
2637,238.281250
2638,242.187500
2639,246.093750
2640,234.375000
2641,238.281250
2642,234.375000
2643,246.093750
2644,234.375000
2645,242.187500
2646,230.468750
2647,234.375000
2648,238.281250
2649,230.468750
2650,230.468750
2651,238.281250
2652,238.281250
2653,238.281250
2654,238.281250
2655,238.281250
2656,242.187500
2657,238.281250
2658,234.375000
2659,230.468750
2660,230.468750
2661,238.281250
2662,238.281250
2663,238.281250
2664,222.656250
2665,230.468750
2666,238.281250
2667,230.468750
2668,234.375000
2669,238.281250
2670,234.375000
2671,230.468750
2672,238.281250
2673,238.281250
2674,234.375000
2675,230.468750
2676,230.468750
2677,246.093750
2678,234.375000
2679,230.468750
2680,234.375000
2681,238.281250
2682,234.375000
2683,230.468750
2684,234.375000
2685,234.375000
2686,230.468750
2687,226.562500
2688,238.281250
2689,238.281250
2690,230.468750
2691,230.468750
2692,234.375000
2693,230.468750
2694,234.375000
2695,238.281250
2696,230.468750
2697,230.468750
2698,238.281250
2699,234.375000
2700,230.468750
2701,230.468750
2702,230.468750
2703,230.468750
2704,234.375000
2705,242.187500
2706,238.281250
2707,238.281250
2708,234.375000
2709,234.375000
2710,238.281250
2711,234.375000
2712,234.375000
2713,238.281250
2714,234.375000
2715,230.468750
2716,230.468750
2717,230.468750
2718,234.375000
2719,242.187500
2720,246.093750
2721,242.187500
2722,238.281250
2723,234.375000
2724,238.281250
2725,238.281250
2726,238.281250
2727,238.281250
2728,234.375000
2729,238.281250
2730,238.281250
2731,238.281250
2732,234.375000
2733,238.281250
2734,238.281250
2735,238.281250
2736,242.187500
2737,242.187500
2738,242.187500
2739,238.281250
2740,242.187500
2741,234.375000
2742,238.281250
2743,242.187500
2744,238.281250
2745,238.281250
2746,238.281250
2747,238.281250
2748,242.187500
2749,238.281250
2750,234.375000
2751,230.468750
2752,234.375000
2753,234.375000
2754,242.187500
2755,230.468750
2756,242.187500
2757,238.281250
2758,242.187500
2759,238.281250
2760,238.281250
2761,242.187500
2762,238.281250
2763,238.281250
2764,238.281250
2765,234.375000
2766,242.187500
2767,238.281250
2768,242.187500
2769,238.281250
2770,242.187500
2771,242.187500
2772,234.375000
2773,238.281250
2774,238.281250
2775,238.281250
2776,242.187500
2777,242.187500
2778,238.281250
2779,242.187500
2780,234.375000
2781,242.187500
2782,234.375000
2783,238.281250
2784,238.281250
2785,242.187500
2786,242.187500
2787,234.375000
2788,242.187500
2789,238.281250
2790,242.187500
2791,234.375000
2792,234.375000
2793,234.375000
2794,234.375000
2795,234.375000
2796,234.375000
2797,238.281250
2798,234.375000
2799,238.281250
2800,238.281250
2801,238.281250
2802,230.468750
2803,234.375000
2804,234.375000
2805,234.375000
2806,234.375000
2807,242.187500
2808,238.281250
2809,242.187500
2810,234.375000
2811,242.187500
2812,238.281250
2813,234.375000
2814,234.375000
2815,238.281250
2816,234.375000
2817,234.375000
2818,242.187500
2819,238.281250
2820,238.281250
2821,238.281250
2822,238.281250
2823,238.281250
2824,234.375000
2825,238.281250
2826,234.375000
2827,234.375000
2828,238.281250
2829,234.375000
2830,230.468750
2831,234.375000
2832,230.468750
2833,234.375000
2834,234.375000
2835,242.187500
2836,230.468750
2837,242.187500
2838,234.375000
2839,238.281250
2840,246.093750
2841,238.281250
2842,242.187500
2843,246.093750
2844,246.093750
2845,238.281250
2846,242.187500
2847,242.187500
2848,242.187500
2849,238.281250
2850,242.187500
2851,238.281250
2852,234.375000
2853,234.375000
2854,238.281250
2855,242.187500
2856,246.093750
2857,246.093750
2858,246.093750
2859,242.187500
2860,269.531250
2861,242.187500
2862,246.093750
2863,242.187500
2864,246.093750
2865,242.187500
2866,242.187500
2867,246.093750
2868,242.187500
2869,238.281250
2870,242.187500
2871,246.093750
2872,242.187500
2873,238.281250
2874,234.375000
2875,238.281250
2876,234.375000
2877,238.281250
2878,242.187500
2879,242.187500
2880,246.093750
2881,242.187500
2882,246.093750
2883,246.093750
2884,242.187500
2885,246.093750
2886,242.187500
2887,246.093750
2888,246.093750
2889,250.000000
2890,246.093750
2891,246.093750
2892,246.093750
2893,246.093750
2894,250.000000
2895,250.000000
2896,246.093750
2897,250.000000
2898,250.000000
2899,250.000000
2900,250.000000
2901,250.000000
2902,250.000000
2903,250.000000
2904,246.093750
2905,246.093750
2906,250.000000
2907,250.000000
2908,250.000000
2909,250.000000
2910,246.093750
2911,250.000000
2912,250.000000
2913,246.093750
2914,246.093750
2915,246.093750
2916,250.000000
2917,250.000000
2918,246.093750
2919,246.093750
2920,246.093750
2921,242.187500
2922,246.093750
2923,250.000000
2924,246.093750
2925,234.375000
2926,246.093750
2927,246.093750
2928,246.093750
2929,242.187500
2930,246.093750
2931,246.093750
2932,246.093750
2933,242.187500
2934,250.000000
2935,250.000000
2936,246.093750
2937,250.000000
2938,246.093750
2939,246.093750
2940,246.093750
2941,238.281250
2942,242.187500
2943,238.281250
2944,242.187500
2945,242.187500
2946,242.187500
2947,238.281250
2948,242.187500
2949,242.187500
2950,242.187500
2951,242.187500
2952,238.281250
2953,234.375000
2954,234.375000
2955,234.375000
2956,218.750000
2957,230.468750
2958,238.281250
2959,230.468750
2960,234.375000
2961,242.187500
2962,238.281250
2963,234.375000
2964,234.375000
2965,242.187500
2966,242.187500
2967,238.281250
2968,238.281250
2969,242.187500
2970,242.187500
2971,238.281250
2972,242.187500
2973,238.281250
2974,238.281250
2975,238.281250
2976,234.375000
2977,238.281250
2978,238.281250
2979,246.093750
2980,234.375000
2981,234.375000
2982,230.468750
2983,230.468750
2984,234.375000
2985,238.281250
2986,234.375000
2987,234.375000
2988,238.281250
2989,242.187500
2990,230.468750
2991,234.375000
2992,226.562500
2993,214.843750
2994,214.843750
2995,214.843750
2996,222.656250
2997,214.843750
2998,214.843750
2999,222.656250
3000,222.656250
3001,226.562500
3002,222.656250
3003,230.468750
3004,222.656250
3005,230.468750
3006,222.656250
3007,230.468750
3008,230.468750
3009,230.468750
3010,230.468750
3011,230.468750
3012,230.468750
3013,222.656250
3014,234.375000
3015,222.656250
3016,222.656250
3017,230.468750
3018,230.468750
3019,230.468750
3020,230.468750
3021,234.375000
3022,222.656250
3023,234.375000
3024,234.375000
3025,234.375000
3026,234.375000
3027,230.468750
3028,230.468750
3029,226.562500
3030,238.281250
3031,230.468750
3032,230.468750
3033,238.281250
3034,230.468750
3035,234.375000
3036,230.468750
3037,230.468750
3038,230.468750
3039,230.468750
3040,230.468750
3041,230.468750
3042,234.375000
3043,230.468750
3044,230.468750
3045,230.468750
3046,230.468750
3047,230.468750
3048,230.468750
3049,230.468750
3050,230.468750
3051,234.375000
3052,234.375000
3053,234.375000
3054,230.468750
3055,230.468750
3056,234.375000
3057,234.375000
3058,238.281250
3059,230.468750
3060,234.375000
3061,234.375000
3062,230.468750
3063,234.375000
3064,238.281250
3065,230.468750
3066,230.468750
3067,238.281250
3068,250.000000
3069,234.375000
3070,230.468750
3071,230.468750
3072,234.375000
3073,234.375000
3074,234.375000
3075,230.468750
3076,230.468750
3077,234.375000
3078,230.468750
3079,234.375000
3080,230.468750
3081,230.468750
3082,230.468750
3083,230.468750
3084,226.562500
3085,226.562500
3086,230.468750
3087,230.468750
3088,226.562500
3089,222.656250
3090,222.656250
3091,214.843750
3092,226.562500
3093,222.656250
3094,222.656250
3095,222.656250
3096,222.656250
3097,218.750000
3098,218.750000
3099,214.843750
3100,222.656250
3101,218.750000
3102,214.843750
3103,218.750000
3104,222.656250
3105,222.656250
3106,230.468750
3107,230.468750
3108,234.375000
3109,234.375000
3110,230.468750
3111,234.375000
3112,234.375000
3113,234.375000
3114,234.375000
3115,234.375000
3116,234.375000
3117,230.468750
3118,234.375000
3119,234.375000
3120,234.375000
3121,222.656250
3122,234.375000
3123,230.468750
3124,234.375000
3125,234.375000
3126,238.281250
3127,242.187500
3128,242.187500
3129,242.187500
3130,230.468750
3131,234.375000
3132,242.187500
3133,242.187500
3134,242.187500
3135,234.375000
3136,230.468750
3137,230.468750
3138,230.468750
3139,234.375000
3140,242.187500
3141,246.093750
3142,246.093750
3143,242.187500
3144,246.093750
3145,250.000000
3146,250.000000
3147,253.906250
3148,253.906250
3149,269.531250
3150,253.906250
3151,253.906250
3152,253.906250
3153,261.718750
3154,253.906250
3155,261.718750
3156,261.718750
3157,261.718750
3158,253.906250
3159,261.718750
3160,261.718750
3161,261.718750
3162,253.906250
3163,265.625000
3164,261.718750
3165,253.906250
3166,250.000000
3167,253.906250
3168,250.000000
3169,253.906250
3170,253.906250
3171,250.000000
3172,253.906250
3173,246.093750
3174,250.000000
3175,253.906250
3176,253.906250
3177,253.906250
3178,253.906250
3179,253.906250
3180,250.000000
3181,253.906250
3182,253.906250
3183,253.906250
3184,253.906250
3185,250.000000
3186,253.906250
3187,253.906250
3188,253.906250
3189,250.000000
3190,253.906250
3191,222.656250
3192,238.281250
3193,234.375000
3194,242.187500
3195,234.375000
3196,238.281250
3197,234.375000
3198,242.187500
3199,238.281250
3200,242.187500
3201,246.093750
3202,246.093750
3203,246.093750
3204,246.093750
3205,246.093750
3206,250.000000
3207,250.000000
3208,250.000000
3209,250.000000
3210,246.093750
3211,246.093750
3212,246.093750
3213,246.093750
3214,246.093750
3215,246.093750
3216,246.093750
3217,246.093750
3218,246.093750
3219,246.093750
3220,246.093750
3221,242.187500
3222,246.093750
3223,246.093750
3224,246.093750
3225,246.093750
3226,242.187500
3227,246.093750
3228,246.093750
3229,242.187500
3230,230.468750
3231,230.468750
3232,230.468750
3233,230.468750
3234,230.468750
3235,230.468750
3236,230.468750
3237,230.468750
3238,238.281250
3239,230.468750
3240,230.468750
3241,234.375000
3242,230.468750
3243,234.375000
3244,230.468750
3245,230.468750
3246,230.468750
3247,234.375000
3248,230.468750
3249,238.281250
3250,230.468750
3251,222.656250
3252,222.656250
3253,222.656250
3254,222.656250
3255,222.656250
3256,222.656250
3257,218.750000
3258,222.656250
3259,222.656250
3260,230.468750
3261,222.656250
3262,222.656250
3263,222.656250
3264,230.468750
3265,230.468750
3266,230.468750
3267,230.468750
3268,226.562500
3269,230.468750
3270,226.562500
3271,230.468750
3272,230.468750
3273,230.468750
3274,230.468750
3275,230.468750
3276,226.562500
3277,230.468750
3278,230.468750
3279,230.468750
3280,234.375000
3281,234.375000
3282,238.281250
3283,234.375000
3284,238.281250
3285,238.281250
3286,238.281250
3287,242.187500
3288,238.281250
3289,234.375000
3290,234.375000
3291,234.375000
3292,214.843750
3293,234.375000
3294,234.375000
3295,234.375000
3296,230.468750
3297,230.468750
3298,230.468750
3299,230.468750
3300,230.468750
3301,234.375000
3302,238.281250
3303,234.375000
3304,238.281250
3305,238.281250
3306,238.281250
3307,238.281250
3308,230.468750
3309,238.281250
3310,234.375000
3311,234.375000
3312,234.375000
3313,230.468750
3314,230.468750
3315,230.468750
3316,234.375000
3317,230.468750
3318,234.375000
3319,230.468750
3320,234.375000
3321,230.468750
3322,234.375000
3323,234.375000
3324,230.468750
3325,230.468750
3326,230.468750
3327,230.468750
3328,222.656250
3329,230.468750
3330,230.468750
3331,230.468750
3332,230.468750
3333,230.468750
3334,238.281250
3335,234.375000
3336,234.375000
3337,234.375000
3338,234.375000
3339,238.281250
3340,234.375000
3341,242.187500
3342,242.187500
3343,238.281250
3344,238.281250
3345,238.281250
3346,238.281250
3347,238.281250
3348,242.187500
3349,238.281250
3350,234.375000
3351,234.375000
3352,230.468750
3353,234.375000
3354,238.281250
3355,238.281250
3356,238.281250
3357,238.281250
3358,238.281250
3359,238.281250
3360,238.281250
3361,238.281250
3362,242.187500
3363,246.093750
3364,242.187500
3365,234.375000
3366,238.281250
3367,238.281250
3368,234.375000
3369,230.468750
3370,238.281250
3371,230.468750
3372,230.468750
3373,226.562500
3374,234.375000
3375,234.375000
3376,234.375000
3377,234.375000
3378,234.375000
3379,238.281250
3380,234.375000
3381,238.281250
3382,234.375000
3383,234.375000
3384,230.468750
3385,230.468750
3386,230.468750
3387,230.468750
3388,230.468750
3389,234.375000
3390,230.468750
3391,234.375000
3392,238.281250
3393,234.375000
3394,234.375000
3395,238.281250
3396,242.187500
3397,234.375000
3398,242.187500
3399,234.375000
3400,234.375000
3401,238.281250
3402,238.281250
3403,238.281250
3404,238.281250
3405,230.468750
3406,230.468750
3407,238.281250
3408,238.281250
3409,234.375000
3410,238.281250
3411,242.187500
3412,242.187500
3413,242.187500
3414,242.187500
3415,242.187500
3416,238.281250
3417,242.187500
3418,238.281250
3419,238.281250
3420,238.281250
3421,242.187500
3422,238.281250
3423,230.468750
3424,234.375000
3425,242.187500
3426,242.187500
3427,242.187500
3428,230.468750
3429,238.281250
3430,234.375000
3431,246.093750
3432,234.375000
3433,234.375000
3434,230.468750
3435,234.375000
3436,234.375000
3437,238.281250
3438,242.187500
3439,238.281250
3440,230.468750
3441,230.468750
3442,234.375000
3443,238.281250
3444,242.187500
3445,242.187500
3446,246.093750
3447,234.375000
3448,230.468750
3449,230.468750
3450,234.375000
3451,238.281250
3452,242.187500
3453,246.093750
3454,246.093750
3455,242.187500
3456,246.093750
3457,242.187500
3458,246.093750
3459,242.187500
3460,238.281250
3461,242.187500
3462,238.281250
3463,242.187500
3464,242.187500
3465,242.187500
3466,238.281250
3467,242.187500
3468,246.093750
3469,246.093750
3470,246.093750
3471,222.656250
3472,238.281250
3473,238.281250
3474,242.187500
3475,242.187500
3476,242.187500
3477,242.187500
3478,242.187500
3479,238.281250
3480,242.187500
3481,242.187500
3482,242.187500
3483,242.187500
3484,242.187500
3485,230.468750
3486,238.281250
3487,238.281250
3488,234.375000
3489,230.468750
3490,242.187500
3491,238.281250
3492,242.187500
3493,234.375000
3494,238.281250
3495,234.375000
3496,230.468750
3497,238.281250
3498,234.375000
3499,242.187500
3500,238.281250
3501,242.187500
3502,242.187500
3503,246.093750
3504,234.375000
3505,230.468750
3506,242.187500
3507,242.187500
3508,246.093750
3509,246.093750
3510,242.187500
3511,246.093750
3512,230.468750
3513,230.468750
3514,234.375000
3515,234.375000
3516,234.375000
3517,230.468750
3518,234.375000
3519,230.468750
3520,238.281250
3521,234.375000
3522,234.375000
3523,238.281250
3524,230.468750
3525,234.375000
3526,238.281250
3527,238.281250
3528,230.468750
3529,234.375000
3530,230.468750
3531,230.468750
3532,230.468750
3533,230.468750
3534,230.468750
3535,230.468750
3536,234.375000
3537,238.281250
3538,234.375000
3539,214.843750
3540,230.468750
3541,234.375000
3542,238.281250
3543,238.281250
3544,234.375000
3545,230.468750
3546,238.281250
3547,234.375000
3548,230.468750
3549,238.281250
3550,230.468750
3551,230.468750
3552,234.375000
3553,230.468750
3554,230.468750
3555,234.375000
3556,234.375000
3557,234.375000
3558,238.281250
3559,234.375000
3560,238.281250
3561,238.281250
3562,238.281250
3563,234.375000
3564,238.281250
3565,238.281250
3566,234.375000
3567,230.468750
3568,230.468750
3569,238.281250
3570,234.375000
3571,238.281250
3572,234.375000
3573,234.375000
