,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,LABEL
0,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,-0.09699166,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0
1,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,-0.09699166,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0
2,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,-0.09699166,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0
3,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,-0.09699166,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0
4,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,-0.09699166,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0
5,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,-0.09699166,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0
6,0.99690384,0.99690384,0.99690384,0.99690384,0.99690384,-0.09699166,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0
7,0.99690384,0.99690384,0.99690384,0.99690384,-0.09699166,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0
8,0.99690384,0.99690384,0.99690384,-0.09699166,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0
9,0.99690384,0.99690384,-0.09699166,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0.26764017,0
